# Generation Best_Length AvgBestHalf
2243 65.7385 65.7385
2244 65.7385 65.7385
2245 65.7385 65.7385
2246 65.7385 65.7385
2247 65.7385 65.7385
2248 65.7385 65.7385
2249 65.7385 65.7385
2250 65.7385 65.7385
2251 65.7385 65.7385
2252 65.7385 65.7385
2253 65.7385 65.7385
2254 65.7385 65.7385
2255 65.7385 65.7385
2256 65.7385 65.7385
2257 65.7385 65.7385
2258 65.7385 65.7385
2259 65.7385 65.7385
2260 65.7385 65.7385
2261 65.7385 65.7385
2262 65.7385 65.7385
2263 65.7385 65.7385
2264 65.7385 65.7385
2265 65.7385 65.7385
2266 65.7385 65.7385
2267 65.7385 65.7385
2268 65.7385 65.7385
2269 65.7385 65.7385
2270 65.7385 65.7385
2271 65.7385 65.7385
2272 65.7385 65.7385
2273 65.7385 65.7385
2274 65.7385 65.7385
2275 65.7385 65.7385
2276 65.7385 65.7385
2277 65.7385 65.7385
2278 65.7385 65.7385
2279 65.7385 65.7385
2280 65.7385 65.7385
2281 65.7385 65.7385
2282 65.7385 65.7385
2283 65.7385 65.7385
2284 65.7385 65.7385
2285 65.7385 65.7385
2286 65.7385 65.7385
2287 65.7385 65.7385
2288 65.7385 65.7385
2289 65.7385 65.7385
2290 65.7385 65.7385
2291 65.7385 65.7385
2292 65.7385 65.7385
2293 65.7385 65.7385
2294 65.7385 65.7385
2295 65.7385 65.7385
2296 65.7385 65.7385
2297 65.7385 65.7385
2298 65.7385 65.7385
2299 65.7385 65.7385
2300 65.7385 65.7385
2301 65.7385 65.7385
2302 65.7385 65.7385
2303 65.7385 65.7385
2304 65.7385 65.7385
2305 65.7385 65.7385
2306 65.7385 65.7385
2307 65.7385 65.7385
2308 65.7385 65.7385
2309 65.7385 65.7385
2310 65.7385 65.7385
2311 65.7385 65.7385
2312 65.7385 65.7385
2313 65.7385 65.7385
2314 65.7385 65.7385
2315 65.7385 65.7385
2316 65.7385 65.7385
2317 65.7385 65.7385
2318 65.7385 65.7385
2319 65.7385 65.7385
2320 65.7385 65.7385
2321 65.7385 65.7385
2322 65.7385 65.7385
2323 65.7385 65.7385
2324 65.7385 65.7385
2325 65.7385 65.7385
2326 65.7385 65.7385
2327 65.7385 65.7385
2328 65.7385 65.7385
2329 65.7385 65.7385
2330 65.7385 65.7385
2331 65.7385 65.7385
2332 65.7385 65.7385
2333 65.7385 65.7385
2334 65.7385 65.7385
2335 65.7385 65.7385
2336 65.7385 65.7385
2337 65.7385 65.7385
2338 65.7385 65.7385
2339 65.7385 65.7385
2340 65.7385 65.7385
2341 65.7385 65.7385
2342 65.7385 65.7385
2343 65.7385 65.7385
2344 65.7385 65.7385
2345 65.7385 65.7385
2346 65.7385 65.7385
2347 65.7385 65.7385
2348 65.7385 65.7385
2349 65.7385 65.7385
2350 65.7385 65.7385
2351 65.7385 65.7385
2352 65.7385 65.7385
2353 65.7385 65.7385
2354 65.7385 65.7385
2355 65.7385 65.7385
2356 65.7385 65.7385
2357 65.7385 65.7385
2358 65.7385 65.7385
2359 65.7385 65.7385
2360 65.7385 65.7385
2361 65.7385 65.7385
2362 65.7385 65.7385
2363 65.7385 65.7385
2364 65.7385 65.7385
2365 65.7385 65.7385
2366 65.7385 65.7385
2367 65.7385 65.7385
2368 65.7385 65.7385
2369 65.7385 65.7385
2370 65.7385 65.7385
2371 65.7385 65.7385
2372 65.7385 65.7385
2373 65.7385 65.7385
2374 65.7385 65.7385
2375 65.7385 65.7385
2376 65.7385 65.7385
2377 65.7385 65.7385
2378 65.7385 65.7385
2379 65.7385 65.7385
2380 65.7385 65.7385
2381 65.7385 65.7385
2382 65.7385 65.7385
2383 65.7385 65.7385
2384 65.7385 65.7385
2385 65.7385 65.7385
2386 65.7385 65.7385
2387 65.7385 65.7385
2388 65.7385 65.7385
2389 65.7385 65.7385
2390 65.7385 65.7385
2391 65.7385 65.7385
2392 65.7385 65.7385
2393 65.7385 65.7385
2394 65.7385 65.7385
2395 65.7385 65.7385
2396 65.7385 65.7385
2397 65.7385 65.7385
2398 65.7385 65.7385
2399 65.7385 65.7385
2400 65.7385 65.7385
2401 65.7385 65.7385
2402 65.7385 65.7385
2403 65.7385 65.7385
2404 65.7385 65.7385
2405 65.7385 65.7385
2406 65.7385 65.7385
2407 65.7385 65.7385
2408 65.7385 65.7385
2409 65.7385 65.7385
2410 65.7385 65.7385
2411 65.7385 65.7385
2412 65.7385 65.7385
2413 65.7385 65.7385
2414 65.7385 65.7385
2415 65.7385 65.7385
2416 65.7385 65.7385
2417 65.7385 65.7385
2418 65.7385 65.7385
2419 65.7385 65.7385
2420 65.7385 65.7385
2421 65.7385 65.7385
2422 65.7385 65.7385
2423 65.7385 65.7385
2424 65.7385 65.7385
2425 65.7385 65.7385
2426 65.7385 65.7385
2427 65.7385 65.7385
2428 65.7385 65.7385
2429 65.7385 65.7385
2430 65.7385 65.7385
2431 65.7385 65.7385
2432 65.7385 65.7385
2433 65.7385 65.7385
2434 65.7385 65.7385
2435 65.7385 65.7385
2436 65.7385 65.7385
2437 65.7385 65.7385
2438 65.7385 65.7385
2439 65.7385 65.7385
2440 65.7385 65.7385
2441 65.7385 65.7385
2442 65.7385 65.7385
2443 65.7385 65.7385
2444 65.7385 65.7385
2445 65.7385 65.7385
2446 65.7385 65.7385
2447 65.7385 65.7385
2448 65.7385 65.7385
2449 65.7385 65.7385
2450 65.7385 65.7385
2451 65.7385 65.7385
2452 65.7385 65.7385
2453 65.7385 65.7385
2454 65.7385 65.7385
2455 65.7385 65.7385
2456 65.7385 65.7385
2457 65.7385 65.7385
2458 65.7385 65.7385
2459 65.7385 65.7385
2460 65.7385 65.7385
2461 65.7385 65.7385
2462 65.7385 65.7385
2463 65.7385 65.7385
2464 65.7385 65.7385
2465 65.7385 65.7385
2466 65.7385 65.7385
2467 65.7385 65.7385
2468 65.7385 65.7385
2469 65.7385 65.7385
2470 65.7385 65.7385
2471 65.7385 65.7385
2472 65.7385 65.7385
2473 65.7385 65.7385
2474 65.7385 65.7385
2475 65.7385 65.7385
2476 65.7385 65.7385
2477 65.7385 65.7385
2478 65.7385 65.7385
2479 65.7385 65.7385
2480 65.7385 65.7385
2481 65.7385 65.7385
2482 65.7385 65.7385
2483 65.7385 65.7385
2484 65.7385 65.7385
2485 65.7385 65.7385
2486 65.7385 65.7385
2487 65.7385 65.7385
2488 65.7385 65.7385
2489 65.7385 65.7385
2490 65.7385 65.7385
2491 65.7385 65.7385
2492 65.7385 65.7385
2493 65.7385 65.7385
2494 65.7385 65.7385
2495 65.7385 65.7385
2496 65.7385 65.7385
2497 65.7385 65.7385
2498 65.7385 65.7385
2499 65.7385 65.7385
2500 65.7385 65.7385
2501 65.7385 65.7385
2502 65.7385 65.7385
2503 65.7385 65.7385
2504 65.7385 65.7385
2505 65.7385 65.7385
2506 65.7385 65.7385
2507 65.7385 65.7385
2508 65.7385 65.7385
2509 65.7385 65.7385
2510 65.7385 65.7385
2511 65.7385 65.7385
2512 65.7385 65.7385
2513 65.7385 65.7385
2514 65.7385 65.7385
2515 65.7385 65.7385
2516 65.7385 65.7385
2517 65.7385 65.7385
2518 65.7385 65.7385
2519 65.7385 65.7385
2520 65.7385 65.7385
2521 65.7385 65.7385
2522 65.7385 65.7385
2523 65.7385 65.7385
2524 65.7385 65.7385
2525 65.7385 65.7385
2526 65.7385 65.7385
2527 65.7385 65.7385
2528 65.7385 65.7385
2529 65.7385 65.7385
2530 65.7385 65.7385
2531 65.7385 65.7385
2532 65.7385 65.7385
2533 65.7385 65.7385
2534 65.7385 65.7385
2535 65.7385 65.7385
2536 65.7385 65.7385
2537 65.7385 65.7385
2538 65.7385 65.7385
2539 65.7385 65.7385
2540 65.7385 65.7385
2541 65.7385 65.7385
2542 65.7385 65.7385
2543 65.7385 65.7385
2544 65.7385 65.7385
2545 65.7385 65.7385
2546 65.7385 65.7385
2547 65.7385 65.7385
2548 65.7385 65.7385
2549 65.7385 65.7385
2550 65.7385 65.7385
2551 65.7385 65.7385
2552 65.7385 65.7385
2553 65.7385 65.7385
2554 65.7385 65.7385
2555 65.7385 65.7385
2556 65.7385 65.7385
2557 65.7385 65.7385
2558 65.7385 65.7385
2559 65.7385 65.7385
2560 65.7385 65.7385
2561 65.7385 65.7385
2562 65.7385 65.7385
2563 65.7385 65.7385
2564 65.7385 65.7385
2565 65.7385 65.7385
2566 65.7385 65.7385
2567 65.7385 65.7385
2568 65.7385 65.7385
2569 65.7385 65.7385
2570 65.7385 65.7385
2571 65.7385 65.7385
2572 65.7385 65.7385
2573 65.7385 65.7385
2574 65.7385 65.7385
2575 65.7385 65.7385
2576 65.7385 65.7385
2577 65.7385 65.7385
2578 65.7385 65.7385
2579 65.7385 65.7385
2580 65.7385 65.7385
2581 65.7385 65.7385
2582 65.7385 65.7385
2583 65.7385 65.7385
2584 65.7385 65.7385
2585 65.7385 65.7385
2586 65.7385 65.7385
2587 65.7385 65.7385
2588 65.7385 65.7385
2589 65.7385 65.7385
2590 65.7385 65.7385
2591 65.7385 65.7385
2592 65.7385 65.7385
2593 65.7385 65.7385
2594 65.7385 65.7385
2595 65.7385 65.7385
2596 65.7385 65.7385
2597 65.7385 65.7385
2598 65.7385 65.7385
2599 65.7385 65.7385
2600 65.7385 65.7385
2601 65.7385 65.7385
2602 65.7385 65.7385
2603 65.7385 65.7385
2604 65.7385 65.7385
2605 65.7385 65.7385
2606 65.7385 65.7385
2607 65.7385 65.7385
2608 65.7385 65.7385
2609 65.7385 65.7385
2610 65.7385 65.7385
2611 65.7385 65.7385
2612 65.7385 65.7385
2613 65.7385 65.7385
2614 65.7385 65.7385
2615 65.7385 65.7385
2616 65.7385 65.7385
2617 65.7385 65.7385
2618 65.7385 65.7385
2619 65.7385 65.7385
2620 65.7385 65.7385
2621 65.7385 65.7385
2622 65.7385 65.7385
2623 65.7385 65.7385
2624 65.7385 65.7385
2625 65.7385 65.7385
2626 65.7385 65.7385
2627 65.7385 65.7385
2628 65.7385 65.7385
2629 65.7385 65.7385
2630 65.7385 65.7385
2631 65.7385 65.7385
2632 65.7385 65.7385
2633 65.7385 65.7385
2634 65.7385 65.7385
2635 65.7385 65.7385
2636 65.7385 65.7385
2637 65.7385 65.7385
2638 65.7385 65.7385
2639 65.7385 65.7385
2640 65.7385 65.7385
2641 65.7385 65.7385
2642 65.7385 65.7385
2643 65.7385 65.7385
2644 65.7385 65.7385
2645 65.7385 65.7385
2646 65.7385 65.7385
2647 65.7385 65.7385
2648 65.7385 65.7385
2649 65.7385 65.7385
2650 65.7385 65.7385
2651 65.7385 65.7385
2652 65.7385 65.7385
2653 65.7385 65.7385
2654 65.7385 65.7385
2655 65.7385 65.7385
2656 65.7385 65.7385
2657 65.7385 65.7385
2658 65.7385 65.7385
2659 65.7385 65.7385
2660 65.7385 65.7385
2661 65.7385 65.7385
2662 65.7385 65.7385
2663 65.7385 65.7385
2664 65.7385 65.7385
2665 65.7385 65.7385
2666 65.7385 65.7385
2667 65.7385 65.7385
2668 65.7385 65.7385
2669 65.7385 65.7385
2670 65.7385 65.7385
2671 65.7385 65.7385
2672 65.7385 65.7385
2673 65.7385 65.7385
2674 65.7385 65.7385
2675 65.7385 65.7385
2676 65.7385 65.7385
2677 65.7385 65.7385
2678 65.7385 65.7385
2679 65.7385 65.7385
2680 65.7385 65.7385
2681 65.7385 65.7385
2682 65.7385 65.7385
2683 65.7385 65.7385
2684 65.7385 65.7385
2685 65.7385 65.7385
2686 65.7385 65.7385
2687 65.7385 65.7385
2688 65.7385 65.7385
2689 65.7385 65.7385
2690 65.7385 65.7385
2691 65.7385 65.7385
2692 65.7385 65.7385
2693 65.7385 65.7385
2694 65.7385 65.7385
2695 65.7385 65.7385
2696 65.7385 65.7385
2697 65.7385 65.7385
2698 65.7385 65.7385
2699 65.7385 65.7385
2700 65.7385 65.7385
2701 65.7385 65.7385
2702 65.7385 65.7385
2703 65.7385 65.7385
2704 65.7385 65.7385
2705 65.7385 65.7385
2706 65.7385 65.7385
2707 65.7385 65.7385
2708 65.7385 65.7385
2709 65.7385 65.7385
2710 65.7385 65.7385
2711 65.7385 65.7385
2712 65.7385 65.7385
2713 65.7385 65.7385
2714 65.7385 65.7385
2715 65.7385 65.7385
2716 65.7385 65.7385
2717 65.7385 65.7385
2718 65.7385 65.7385
2719 65.7385 65.7385
2720 65.7385 65.7385
2721 65.7385 65.7385
2722 65.7385 65.7385
2723 65.7385 65.7385
2724 65.7385 65.7385
2725 65.7385 65.7385
2726 65.7385 65.7385
2727 65.7385 65.7385
2728 65.7385 65.7385
2729 65.7385 65.7385
2730 65.7385 65.7385
2731 65.7385 65.7385
2732 65.7385 65.7385
2733 65.7385 65.7385
2734 65.7385 65.7385
2735 65.7385 65.7385
2736 65.7385 65.7385
2737 65.7385 65.7385
2738 65.7385 65.7385
2739 65.7385 65.7385
2740 65.7385 65.7385
2741 65.7385 65.7385
2742 65.7385 65.7385
2743 65.7385 65.7385
2744 65.7385 65.7385
2745 65.7385 65.7385
2746 65.7385 65.7385
2747 65.7385 65.7385
2748 65.7385 65.7385
2749 65.7385 65.7385
2750 65.7385 65.7385
2751 65.7385 65.7385
2752 65.7385 65.7385
2753 65.7385 65.7385
2754 65.7385 65.7385
2755 65.7385 65.7385
2756 65.7385 65.7385
2757 65.7385 65.7385
2758 65.7385 65.7385
2759 65.7385 65.7385
2760 65.7385 65.7385
2761 65.7385 65.7385
2762 65.7385 65.7385
2763 65.7385 65.7385
2764 65.7385 65.7385
2765 65.7385 65.7385
2766 65.7385 65.7385
2767 65.7385 65.7385
2768 65.7385 65.7385
2769 65.7385 65.7385
2770 65.7385 65.7385
2771 65.7385 65.7385
2772 65.7385 65.7385
2773 65.7385 65.7385
2774 65.7385 65.7385
2775 65.7385 65.7385
2776 65.7385 65.7385
2777 65.7385 65.7385
2778 65.7385 65.7385
2779 65.7385 65.7385
2780 65.7385 65.7385
2781 65.7385 65.7385
2782 65.7385 65.7385
2783 65.7385 65.7385
2784 65.7385 65.7385
2785 65.7385 65.7385
2786 65.7385 65.7385
2787 65.7385 65.7385
2788 65.7385 65.7385
2789 65.7385 65.7385
2790 65.7385 65.7385
2791 65.7385 65.7385
2792 65.7385 65.7385
2793 65.7385 65.7385
2794 65.7385 65.7385
2795 65.7385 65.7385
2796 65.7385 65.7385
2797 65.7385 65.7385
2798 65.7385 65.7385
2799 65.7385 65.7385
2800 65.7385 65.7385
2801 65.7385 65.7385
2802 65.7385 65.7385
2803 65.7385 65.7385
2804 65.7385 65.7385
2805 65.7385 65.7385
2806 65.7385 65.7385
2807 65.7385 65.7385
2808 65.7385 65.7385
2809 65.7385 65.7385
2810 65.7385 65.7385
2811 65.7385 65.7385
2812 65.7385 65.7385
2813 65.7385 65.7385
2814 65.7385 65.7385
2815 65.7385 65.7385
2816 65.7385 65.7385
2817 65.7385 65.7385
2818 65.7385 65.7385
2819 65.7385 65.7385
2820 65.7385 65.7385
2821 65.7385 65.7385
2822 65.7385 65.7385
2823 65.7385 65.7385
2824 65.7385 65.7385
2825 65.7385 65.7385
2826 65.7385 65.7385
2827 65.7385 65.7385
2828 65.7385 65.7385
2829 65.7385 65.7385
2830 65.7385 65.7385
2831 65.7385 65.7385
2832 65.7385 65.7385
2833 65.7385 65.7385
2834 65.7385 65.7385
2835 65.7385 65.7385
2836 65.7385 65.7385
2837 65.7385 65.7385
2838 65.7385 65.7385
2839 65.7385 65.7385
2840 65.7385 65.7385
2841 65.7385 65.7385
2842 65.7385 65.7385
2843 65.7385 65.7385
2844 65.7385 65.7385
2845 65.7385 65.7385
2846 65.7385 65.7385
2847 65.7385 65.7385
2848 65.7385 65.7385
2849 65.7385 65.7385
2850 65.7385 65.7385
2851 65.7385 65.7385
2852 65.7385 65.7385
2853 65.7385 65.7385
2854 65.7385 65.7385
2855 65.7385 65.7385
2856 65.7385 65.7385
2857 65.7385 65.7385
2858 65.7385 65.7385
2859 65.7385 65.7385
2860 65.7385 65.7385
2861 65.7385 65.7385
2862 65.7385 65.7385
2863 65.7385 65.7385
2864 65.7385 65.7385
2865 65.7385 65.7385
2866 65.7385 65.7385
2867 65.7385 65.7385
2868 65.7385 65.7385
2869 65.7385 65.7385
2870 65.7385 65.7385
2871 65.7385 65.7385
2872 65.7385 65.7385
2873 65.7385 65.7385
2874 65.7385 65.7385
2875 65.7385 65.7385
2876 65.7385 65.7385
2877 65.7385 65.7385
2878 65.7385 65.7385
2879 65.7385 65.7385
2880 65.7385 65.7385
2881 65.7385 65.7385
2882 65.7385 65.7385
2883 65.7385 65.7385
2884 65.7385 65.7385
2885 65.7385 65.7385
2886 65.7385 65.7385
2887 65.7385 65.7385
2888 65.7385 65.7385
2889 65.7385 65.7385
2890 65.7385 65.7385
2891 65.7385 65.7385
2892 65.7385 65.7385
2893 65.7385 65.7385
2894 65.7385 65.7385
2895 65.7385 65.7385
2896 65.7385 65.7385
2897 65.7385 65.7385
2898 65.7385 65.7385
2899 65.7385 65.7385
2900 65.7385 65.7385
2901 65.7385 65.7385
2902 65.7385 65.7385
2903 65.7385 65.7385
2904 65.7385 65.7385
2905 65.7385 65.7385
2906 65.7385 65.7385
2907 65.7385 65.7385
2908 65.7385 65.7385
2909 65.7385 65.7385
2910 65.7385 65.7385
2911 65.7385 65.7385
2912 65.7385 65.7385
2913 65.7385 65.7385
2914 65.7385 65.7385
2915 65.7385 65.7385
2916 65.7385 65.7385
2917 65.7385 65.7385
2918 65.7385 65.7385
2919 65.7385 65.7385
2920 65.7385 65.7385
2921 65.7385 65.7385
2922 65.7385 65.7385
2923 65.7385 65.7385
2924 65.7385 65.7385
2925 65.7385 65.7385
2926 65.7385 65.7385
2927 65.7385 65.7385
2928 65.7385 65.7385
2929 65.7385 65.7385
2930 65.7385 65.7385
2931 65.7385 65.7385
2932 65.7385 65.7385
2933 65.7385 65.7385
2934 65.7385 65.7385
2935 65.7385 65.7385
2936 65.7385 65.7385
2937 65.7385 65.7385
2938 65.7385 65.7385
2939 65.7385 65.7385
2940 65.7385 65.7385
2941 65.7385 65.7385
2942 65.7385 65.7385
2943 65.7385 65.7385
2944 65.7385 65.7385
2945 65.7385 65.7385
2946 65.7385 65.7385
2947 65.7385 65.7385
2948 65.7385 65.7385
2949 65.7385 65.7385
2950 65.7385 65.7385
2951 65.7385 65.7385
2952 65.7385 65.7385
2953 65.7385 65.7385
2954 65.7385 65.7385
2955 65.7385 65.7385
2956 65.7385 65.7385
2957 65.7385 65.7385
2958 65.7385 65.7385
2959 65.7385 65.7385
2960 65.7385 65.7385
2961 65.7385 65.7385
2962 65.7385 65.7385
2963 65.7385 65.7385
2964 65.7385 65.7385
2965 65.7385 65.7385
2966 65.7385 65.7385
2967 65.7385 65.7385
2968 65.7385 65.7385
2969 65.7385 65.7385
2970 65.7385 65.7385
2971 65.7385 65.7385
2972 65.7385 65.7385
2973 65.7385 65.7385
2974 65.7385 65.7385
2975 65.7385 65.7385
2976 65.7385 65.7385
2977 65.7385 65.7385
2978 65.7385 65.7385
2979 65.7385 65.7385
2980 65.7385 65.7385
2981 65.7385 65.7385
2982 65.7385 65.7385
2983 65.7385 65.7385
2984 65.7385 65.7385
2985 65.7385 65.7385
2986 65.7385 65.7385
2987 65.7385 65.7385
2988 65.7385 65.7385
2989 65.7385 65.7385
2990 65.7385 65.7385
2991 65.7385 65.7385
2992 65.7385 65.7385
2993 65.7385 65.7385
2994 65.7385 65.7385
2995 65.7385 65.7385
2996 65.7385 65.7385
2997 65.7385 65.7385
2998 65.7385 65.7385
2999 65.7385 65.7385
3000 65.7385 65.7385
3001 65.7385 65.7385
3002 65.7385 65.7385
3003 65.7385 65.7385
3004 65.7385 65.7385
3005 65.7385 65.7385
3006 65.7385 65.7385
3007 65.7385 65.7385
3008 65.7385 65.7385
3009 65.7385 65.7385
3010 65.7385 65.7385
3011 65.7385 65.7385
3012 65.7385 65.7385
3013 65.7385 65.7385
3014 65.7385 65.7385
3015 65.7385 65.7385
3016 65.7385 65.7385
3017 65.7385 65.7385
3018 65.7385 65.7385
3019 65.7385 65.7385
3020 65.7385 65.7385
3021 65.7385 65.7385
3022 65.7385 65.7385
3023 65.7385 65.7385
3024 65.7385 65.7385
3025 65.7385 65.7385
3026 65.7385 65.7385
3027 65.7385 65.7385
3028 65.7385 65.7385
3029 65.7385 65.7385
3030 65.7385 65.7385
3031 65.7385 65.7385
3032 65.7385 65.7385
3033 65.7385 65.7385
3034 65.7385 65.7385
3035 65.7385 65.7385
3036 65.7385 65.7385
3037 65.7385 65.7385
3038 65.7385 65.7385
3039 65.7385 65.7385
3040 65.7385 65.7385
3041 65.7385 65.7385
3042 65.7385 65.7385
3043 65.7385 65.7385
3044 65.7385 65.7385
3045 65.7385 65.7385
3046 65.7385 65.7385
3047 65.7385 65.7385
3048 65.7385 65.7385
3049 65.7385 65.7385
3050 65.7385 65.7385
3051 65.7385 65.7385
3052 65.7385 65.7385
3053 65.7385 65.7385
3054 65.7385 65.7385
3055 65.7385 65.7385
3056 65.7385 65.7385
3057 65.7385 65.7385
3058 65.7385 65.7385
3059 65.7385 65.7385
3060 65.7385 65.7385
3061 65.7385 65.7385
3062 65.7385 65.7385
3063 65.7385 65.7385
3064 65.7385 65.7385
3065 65.7385 65.7385
3066 65.7385 65.7385
3067 65.7385 65.7385
3068 65.7385 65.7385
3069 65.7385 65.7385
3070 65.7385 65.7385
3071 65.7385 65.7385
3072 65.7385 65.7385
3073 65.7385 65.7385
3074 65.7385 65.7385
3075 65.7385 65.7385
3076 65.7385 65.7385
3077 65.7385 65.7385
3078 65.7385 65.7385
3079 65.7385 65.7385
3080 65.7385 65.7385
3081 65.7385 65.7385
3082 65.7385 65.7385
3083 65.7385 65.7385
3084 65.7385 65.7385
3085 65.7385 65.7385
3086 65.7385 65.7385
3087 65.7385 65.7385
3088 65.7385 65.7385
3089 65.7385 65.7385
3090 65.7385 65.7385
3091 65.7385 65.7385
3092 65.7385 65.7385
3093 65.7385 65.7385
3094 65.7385 65.7385
3095 65.7385 65.7385
3096 65.7385 65.7385
3097 65.7385 65.7385
3098 65.7385 65.7385
3099 65.7385 65.7385
3100 65.7385 65.7385
3101 65.7385 65.7385
3102 65.7385 65.7385
3103 65.7385 65.7385
3104 65.7385 65.7385
3105 65.7385 65.7385
3106 65.7385 65.7385
3107 65.7385 65.7385
3108 65.7385 65.7385
3109 65.7385 65.7385
3110 65.7385 65.7385
3111 65.7385 65.7385
3112 65.7385 65.7385
3113 65.7385 65.7385
3114 65.7385 65.7385
3115 65.7385 65.7385
3116 65.7385 65.7385
3117 65.7385 65.7385
3118 65.7385 65.7385
3119 65.7385 65.7385
3120 65.7385 65.7385
3121 65.7385 65.7385
3122 65.7385 65.7385
3123 65.7385 65.7385
3124 65.7385 65.7385
3125 65.7385 65.7385
3126 65.7385 65.7385
3127 65.7385 65.7385
3128 65.7385 65.7385
3129 65.7385 65.7385
3130 65.7385 65.7385
3131 65.7385 65.7385
3132 65.7385 65.7385
3133 65.7385 65.7385
3134 65.7385 65.7385
3135 65.7385 65.7385
3136 65.7385 65.7385
3137 65.7385 65.7385
3138 65.7385 65.7385
3139 65.7385 65.7385
3140 65.7385 65.7385
3141 65.7385 65.7385
3142 65.7385 65.7385
3143 65.7385 65.7385
3144 65.7385 65.7385
3145 65.7385 65.7385
3146 65.7385 65.7385
3147 65.7385 65.7385
3148 65.7385 65.7385
3149 65.7385 65.7385
3150 65.7385 65.7385
3151 65.7385 65.7385
3152 65.7385 65.7385
3153 65.7385 65.7385
3154 65.7385 65.7385
3155 65.7385 65.7385
3156 65.7385 65.7385
3157 65.7385 65.7385
3158 65.7385 65.7385
3159 65.7385 65.7385
3160 65.7385 65.7385
3161 65.7385 65.7385
3162 65.7385 65.7385
3163 65.7385 65.7385
3164 65.7385 65.7385
3165 65.7385 65.7385
3166 65.7385 65.7385
3167 65.7385 65.7385
3168 65.7385 65.7385
3169 65.7385 65.7385
3170 65.7385 65.7385
3171 65.7385 65.7385
3172 65.7385 65.7385
3173 65.7385 65.7385
3174 65.7385 65.7385
3175 65.7385 65.7385
3176 65.7385 65.7385
3177 65.7385 65.7385
3178 65.7385 65.7385
3179 65.7385 65.7385
3180 65.7385 65.7385
3181 65.7385 65.7385
3182 65.7385 65.7385
3183 65.7385 65.7385
3184 65.7385 65.7385
3185 65.7385 65.7385
3186 65.7385 65.7385
3187 65.7385 65.7385
3188 65.7385 65.7385
3189 65.7385 65.7385
3190 65.7385 65.7385
3191 65.7385 65.7385
3192 65.7385 65.7385
3193 65.7385 65.7385
3194 65.7385 65.7385
3195 65.7385 65.7385
3196 65.7385 65.7385
3197 65.7385 65.7385
3198 65.7385 65.7385
3199 65.7385 65.7385
3200 65.7385 65.7385
3201 65.7385 65.7385
3202 65.7385 65.7385
3203 65.7385 65.7385
3204 65.7385 65.7385
3205 65.7385 65.7385
3206 65.7385 65.7385
3207 65.7385 65.7385
3208 65.7385 65.7385
3209 65.7385 65.7385
3210 65.7385 65.7385
3211 65.7385 65.7385
3212 65.7385 65.7385
3213 65.7385 65.7385
3214 65.7385 65.7385
3215 65.7385 65.7385
3216 65.7385 65.7385
3217 65.7385 65.7385
3218 65.7385 65.7385
3219 65.7385 65.7385
3220 65.7385 65.7385
3221 65.7385 65.7385
3222 65.7385 65.7385
3223 65.7385 65.7385
3224 65.7385 65.7385
3225 65.7385 65.7385
3226 65.7385 65.7385
3227 65.7385 65.7385
3228 65.7385 65.7385
3229 65.7385 65.7385
3230 65.7385 65.7385
3231 65.7385 65.7385
3232 65.7385 65.7385
3233 65.7385 65.7385
3234 65.7385 65.7385
3235 65.7385 65.7385
3236 65.7385 65.7385
3237 65.7385 65.7385
3238 65.7385 65.7385
3239 65.7385 65.7385
3240 65.7385 65.7385
3241 65.7385 65.7385
3242 65.7385 65.7385
3243 65.7385 65.7385
3244 65.7385 65.7385
3245 65.7385 65.7385
3246 65.7385 65.7385
3247 65.7385 65.7385
3248 65.7385 65.7385
3249 65.7385 65.7385
3250 65.7385 65.7385
3251 65.7385 65.7385
3252 65.7385 65.7385
3253 65.7385 65.7385
3254 65.7385 65.7385
3255 65.7385 65.7385
3256 65.7385 65.7385
3257 65.7385 65.7385
3258 65.7385 65.7385
3259 65.7385 65.7385
3260 65.7385 65.7385
3261 65.7385 65.7385
3262 65.7385 65.7385
3263 65.7385 65.7385
3264 65.7385 65.7385
3265 65.7385 65.7385
3266 65.7385 65.7385
3267 65.7385 65.7385
3268 65.7385 65.7385
3269 65.7385 65.7385
3270 65.7385 65.7385
3271 65.7385 65.7385
3272 65.7385 65.7385
3273 65.7385 65.7385
3274 65.7385 65.7385
3275 65.7385 65.7385
3276 65.7385 65.7385
3277 65.7385 65.7385
3278 65.7385 65.7385
3279 65.7385 65.7385
3280 65.7385 65.7385
3281 65.7385 65.7385
3282 65.7385 65.7385
3283 65.7385 65.7385
3284 65.7385 65.7385
3285 65.7385 65.7385
3286 65.7385 65.7385
3287 65.7385 65.7385
3288 65.7385 65.7385
3289 65.7385 65.7385
3290 65.7385 65.7385
3291 65.7385 65.7385
3292 65.7385 65.7385
3293 65.7385 65.7385
3294 65.7385 65.7385
3295 65.7385 65.7385
3296 65.7385 65.7385
3297 65.7385 65.7385
3298 65.7385 65.7385
3299 65.7385 65.7385
3300 65.7385 65.7385
3301 65.7385 65.7385
3302 65.7385 65.7385
3303 65.7385 65.7385
3304 65.7385 65.7385
3305 65.7385 65.7385
3306 65.7385 65.7385
3307 65.7385 65.7385
3308 65.7385 65.7385
3309 65.7385 65.7385
3310 65.7385 65.7385
3311 65.7385 65.7385
3312 65.7385 65.7385
3313 65.7385 65.7385
3314 65.7385 65.7385
3315 65.7385 65.7385
3316 65.7385 65.7385
3317 65.7385 65.7385
