# Generation Best_Length AvgBestHalf
2248 66.3358 69.6356
2249 66.3358 69.6356
2250 66.3358 69.6356
2251 66.3358 69.6356
2252 66.3358 69.6356
2253 66.3358 69.6356
2254 66.3358 69.635
2255 66.3358 69.6157
2256 66.3358 69.5932
2257 66.3358 69.5925
2258 66.3358 69.5925
2259 66.3358 69.5925
2260 66.3358 69.5925
2261 66.3358 69.5925
2262 66.3358 69.5925
2263 66.3358 69.5925
2264 66.3358 69.5925
2265 66.3358 69.5925
2266 66.3358 69.5925
2267 66.3358 69.5925
2268 66.3358 69.5925
2269 66.3358 69.5925
2270 66.3358 69.5925
2271 66.3358 69.5923
2272 66.3358 69.579
2273 66.3358 69.5595
2274 66.3358 69.5583
2275 66.3358 69.5583
2276 66.3358 69.5583
2277 66.3358 69.5583
2278 66.3358 69.5583
2279 66.3358 69.5583
2280 66.3358 69.5583
2281 66.3358 69.5583
2282 66.3358 69.5583
2283 66.3358 69.5583
2284 66.3358 69.5583
2285 66.3358 69.5583
2286 66.3358 69.5583
2287 66.3358 69.5583
2288 66.3358 69.5583
2289 66.3358 69.5583
2290 66.3358 69.5583
2291 66.3358 69.5583
2292 66.3358 69.5583
2293 66.3358 69.5583
2294 66.3358 69.5583
2295 66.3358 69.5583
2296 66.3358 69.5583
2297 66.3358 69.5583
2298 66.3358 69.5583
2299 66.3358 69.5583
2300 66.3358 69.5583
2301 66.3358 69.5583
2302 66.3358 69.5583
2303 66.3358 69.5583
2304 66.3358 69.5583
2305 66.3358 69.5583
2306 66.3358 69.5583
2307 66.3358 69.5583
2308 66.3358 69.5583
2309 66.3358 69.5583
2310 66.3358 69.5583
2311 66.3358 69.5583
2312 66.3358 69.5583
2313 66.3358 69.5583
2314 66.3358 69.5583
2315 66.3358 69.5583
2316 66.3358 69.5583
2317 66.3358 69.5583
2318 66.3358 69.5583
2319 66.3358 69.5583
2320 66.3358 69.5583
2321 66.3358 69.5583
2322 66.3358 69.5583
2323 66.3358 69.5583
2324 66.3358 69.5583
2325 66.3358 69.5583
2326 66.3358 69.5583
2327 66.3358 69.5583
2328 66.3358 69.5583
2329 66.3358 69.5583
2330 66.3358 69.5583
2331 66.3358 69.5583
2332 66.3358 69.5583
2333 66.3358 69.5583
2334 66.3358 69.5583
2335 66.3358 69.5583
2336 66.3358 69.5583
2337 66.3358 69.5583
2338 66.3358 69.5583
2339 66.3358 69.5583
2340 66.3358 69.5583
2341 66.3358 69.5583
2342 66.3358 69.5583
2343 66.3358 69.5583
2344 66.3358 69.5583
2345 66.3358 69.5583
2346 66.3358 69.5583
2347 66.3358 69.5583
2348 66.3358 69.5583
2349 66.3358 69.5583
2350 66.3358 69.5583
2351 66.3358 69.5583
2352 66.3358 69.5583
2353 66.3358 69.5583
2354 66.3358 69.5583
2355 66.3358 69.5583
2356 66.3358 69.5583
2357 66.3358 69.5583
2358 66.3358 69.5583
2359 66.3358 69.5583
2360 66.3358 69.5583
2361 66.3358 69.5583
2362 66.3358 69.5583
2363 66.3358 69.5583
2364 66.3358 69.5583
2365 66.3358 69.5583
2366 66.3358 69.5583
2367 66.3358 69.5583
2368 66.3358 69.5583
2369 66.3358 69.5583
2370 66.3358 69.5583
2371 66.3358 69.5583
2372 66.3358 69.5583
2373 66.3358 69.5583
2374 66.3358 69.5583
2375 66.3358 69.5583
2376 66.3358 69.5583
2377 66.3358 69.5583
2378 66.3358 69.5583
2379 66.3358 69.5583
2380 66.3358 69.5583
2381 66.3358 69.5583
2382 66.3358 69.5583
2383 66.3358 69.5583
2384 66.3358 69.5583
2385 66.3358 69.5583
2386 66.3358 69.5583
2387 66.3358 69.5583
2388 66.3358 69.5583
2389 66.3358 69.5583
2390 66.3358 69.5583
2391 66.3358 69.5583
2392 66.3358 69.5583
2393 66.3358 69.5583
2394 66.3358 69.5583
2395 66.3358 69.5583
2396 66.3358 69.5583
2397 66.3358 69.5583
2398 66.3358 69.5583
2399 66.3358 69.5583
2400 66.3358 69.5583
2401 66.3358 69.5583
2402 66.3358 69.5583
2403 66.3358 69.5583
2404 66.3358 69.5583
2405 66.3358 69.5583
2406 66.3358 69.5583
2407 66.3358 69.5583
2408 66.3358 69.5583
2409 66.3358 69.5583
2410 66.3358 69.5583
2411 66.3358 69.5583
2412 66.3358 69.5583
2413 66.3358 69.5583
2414 66.3358 69.5583
2415 66.3358 69.5583
2416 66.3358 69.5583
2417 66.3358 69.5583
2418 66.3358 69.5583
2419 66.3358 69.5583
2420 66.3358 69.5583
2421 66.3358 69.5583
2422 66.3358 69.5583
2423 66.3358 69.5583
2424 66.3358 69.5583
2425 66.3358 69.5583
2426 66.3358 69.5583
2427 66.3358 69.5583
2428 66.3358 69.5583
2429 66.3358 69.5583
2430 66.3358 69.5583
2431 66.3358 69.5583
2432 66.3358 69.5583
2433 66.3358 69.5583
2434 66.3358 69.5583
2435 66.3358 69.5583
2436 66.3358 69.5583
2437 66.3358 69.5583
2438 66.3358 69.5583
2439 66.3358 69.5583
2440 66.3358 69.5583
2441 66.3358 69.5583
2442 66.3358 69.5583
2443 66.3358 69.5583
2444 66.3358 69.5583
2445 66.3358 69.5583
2446 66.3358 69.5583
2447 66.3358 69.5583
2448 66.3358 69.5583
2449 66.3358 69.5583
2450 66.3358 69.5583
2451 66.3358 69.5583
2452 66.3358 69.5583
2453 66.3358 69.5583
2454 66.3358 69.5583
2455 66.3358 69.5583
2456 66.3358 69.5583
2457 66.3358 69.5583
2458 66.3358 69.5583
2459 66.3358 69.5583
2460 66.3358 69.5583
2461 66.3358 69.5583
2462 66.3358 69.5583
2463 66.3358 69.5583
2464 66.3358 69.5583
2465 66.3358 69.5583
2466 66.3358 69.5583
2467 66.3358 69.5583
2468 66.3358 69.5583
2469 66.3358 69.5583
2470 66.3358 69.5583
2471 66.3358 69.5583
2472 66.3358 69.5583
2473 66.3358 69.5583
2474 66.3358 69.5583
2475 66.3358 69.5583
2476 66.3358 69.5583
2477 66.3358 69.5583
2478 66.3358 69.5583
2479 66.3358 69.5583
2480 66.3358 69.5583
2481 66.3358 69.5583
2482 66.3358 69.5583
2483 66.3358 69.5583
2484 66.3358 69.5583
2485 66.3358 69.5583
2486 66.3358 69.5583
2487 66.3358 69.5583
2488 66.3358 69.5583
2489 66.3358 69.5583
2490 66.3358 69.5583
2491 66.3358 69.5583
2492 66.3358 69.5583
2493 66.3358 69.5583
2494 66.3358 69.5583
2495 66.3358 69.5583
2496 66.3358 69.5583
2497 66.3358 69.5583
2498 66.3358 69.5583
2499 66.3358 69.5583
2500 66.3358 69.5583
2501 66.3358 69.5583
2502 66.3358 69.5583
2503 66.3358 69.5583
2504 66.3358 69.5583
2505 66.3358 69.5583
2506 66.3358 69.5583
2507 66.3358 69.5583
2508 66.3358 69.5583
2509 66.3358 69.5583
2510 66.3358 69.5583
2511 66.3358 69.5583
2512 66.3358 69.5583
2513 66.3358 69.5583
2514 66.3358 69.5583
2515 66.3358 69.5583
2516 66.3358 69.5583
2517 66.3358 69.5583
2518 66.3358 69.5583
2519 66.3358 69.5583
2520 66.3358 69.5583
2521 66.3358 69.5583
2522 66.3358 69.5583
2523 66.3358 69.5583
2524 66.3358 69.5583
2525 66.3358 69.5583
2526 66.3358 69.5583
2527 66.3358 69.5583
2528 66.3358 69.5583
2529 66.3358 69.5583
2530 66.3358 69.5583
2531 66.3358 69.5583
2532 66.3358 69.5583
2533 66.3358 69.5583
2534 66.3358 69.5583
2535 66.3358 69.5583
2536 66.3358 69.5583
2537 66.3358 69.5583
2538 66.3358 69.5583
2539 66.3358 69.5583
2540 66.3358 69.5583
2541 66.3358 69.5583
2542 66.3358 69.5583
2543 66.3358 69.5583
2544 66.3358 69.5583
2545 66.3358 69.5583
2546 66.3358 69.5583
2547 66.3358 69.5583
2548 66.3358 69.5583
2549 66.3358 69.5583
2550 66.3358 69.5583
2551 66.3358 69.5583
2552 66.3358 69.5583
2553 66.3358 69.5583
2554 66.3358 69.5583
2555 66.3358 69.5583
2556 66.3358 69.5583
2557 66.3358 69.5583
2558 66.3358 69.5583
2559 66.3358 69.5583
2560 66.3358 69.5583
2561 66.3358 69.5583
2562 66.3358 69.5583
2563 66.3358 69.5583
2564 66.3358 69.5583
2565 66.3358 69.5583
2566 66.3358 69.5583
2567 66.3358 69.5583
2568 66.3358 69.5583
2569 66.3358 69.5583
2570 66.3358 69.5583
2571 66.3358 69.5583
2572 66.3358 69.5583
2573 66.3358 69.5583
2574 66.3358 69.5583
2575 66.3358 69.5583
2576 66.3358 69.5583
2577 66.3358 69.5583
2578 66.3358 69.5583
2579 66.3358 69.5583
2580 66.3358 69.5583
2581 66.3358 69.5583
2582 66.3358 69.5583
2583 66.3358 69.5583
2584 66.3358 69.5583
2585 66.3358 69.5583
2586 66.3358 69.5583
2587 66.3358 69.5583
2588 66.3358 69.5583
2589 66.3358 69.5583
2590 66.3358 69.5583
2591 66.3358 69.5583
2592 66.3358 69.5583
2593 66.3358 69.5583
2594 66.3358 69.5583
2595 66.3358 69.5583
2596 66.3358 69.5583
2597 66.3358 69.5583
2598 66.3358 69.5583
2599 66.3358 69.5583
2600 66.3358 69.5583
2601 66.3358 69.5583
2602 66.3358 69.5583
2603 66.3358 69.5583
2604 66.3358 69.5583
2605 66.3358 69.5583
2606 66.3358 69.5583
2607 66.3358 69.5583
2608 66.3358 69.5583
2609 66.3358 69.5583
2610 66.3358 69.5583
2611 66.3358 69.5583
2612 66.3358 69.5583
2613 66.3358 69.5583
2614 66.3358 69.5583
2615 66.3358 69.5583
2616 66.3358 69.5583
2617 66.3358 69.5583
2618 66.3358 69.5583
2619 66.3358 69.5583
2620 66.3358 69.5583
2621 66.3358 69.5583
2622 66.3358 69.5583
2623 66.3358 69.5583
2624 66.3358 69.5583
2625 66.3358 69.5583
2626 66.3358 69.5583
2627 66.3358 69.5583
2628 66.3358 69.5583
2629 66.3358 69.5583
2630 66.3358 69.5583
2631 66.3358 69.5583
2632 66.3358 69.5583
2633 66.3358 69.5583
2634 66.3358 69.5583
2635 66.3358 69.5583
2636 66.3358 69.5583
2637 66.3358 69.5583
2638 66.3358 69.5583
2639 66.3358 69.5583
2640 66.3358 69.5583
2641 66.3358 69.5583
2642 66.3358 69.5583
2643 66.3358 69.5583
2644 66.3358 69.5583
2645 66.3358 69.5583
2646 66.3358 69.5583
2647 66.3358 69.5583
2648 66.3358 69.5583
2649 66.3358 69.5583
2650 66.3358 69.5583
2651 66.3358 69.5583
2652 66.3358 69.5583
2653 66.3358 69.5583
2654 66.3358 69.5583
2655 66.3358 69.5583
2656 66.3358 69.5583
2657 66.3358 69.5583
2658 66.3358 69.5583
2659 66.3358 69.5583
2660 66.3358 69.5583
2661 66.3358 69.5583
2662 66.3358 69.5583
2663 66.3358 69.5583
2664 66.3358 69.5583
2665 66.3358 69.5583
2666 66.3358 69.5583
2667 66.3358 69.5583
2668 66.3358 69.5583
2669 66.3358 69.5583
2670 66.3358 69.5583
2671 66.3358 69.5583
2672 66.3358 69.5583
2673 66.3358 69.5583
2674 66.3358 69.5583
2675 66.3358 69.5583
2676 66.3358 69.5583
2677 66.3358 69.5583
2678 66.3358 69.5583
2679 66.3358 69.5583
2680 66.3358 69.5583
2681 66.3358 69.5583
2682 66.3358 69.5583
2683 66.3358 69.5583
2684 66.3358 69.5583
2685 66.3358 69.5583
2686 66.3358 69.5583
2687 66.3358 69.5583
2688 66.3358 69.5583
2689 66.3358 69.5583
2690 66.3358 69.5583
2691 66.3358 69.5583
2692 66.3358 69.5583
2693 66.3358 69.5583
2694 66.3358 69.5583
2695 66.3358 69.5583
2696 66.3358 69.5583
2697 66.3358 69.5583
2698 66.3358 69.5583
2699 66.3358 69.5583
2700 66.3358 69.5583
2701 66.3358 69.5583
2702 66.3358 69.5583
2703 66.3358 69.5583
2704 66.3358 69.5583
2705 66.3358 69.5583
2706 66.3358 69.5583
2707 66.3358 69.5583
2708 66.3358 69.5583
2709 66.3358 69.5583
2710 66.3358 69.5583
2711 66.3358 69.5583
2712 66.3358 69.5583
2713 66.3358 69.5583
2714 66.3358 69.5583
2715 66.3358 69.5583
2716 66.3358 69.5583
2717 66.3358 69.5583
2718 66.3358 69.5583
2719 66.3358 69.5583
2720 66.3358 69.5583
2721 66.3358 69.5583
2722 66.3358 69.5583
2723 66.3358 69.5583
2724 66.3358 69.5583
2725 66.3358 69.5583
2726 66.3358 69.5583
2727 66.3358 69.5583
2728 66.3358 69.5583
2729 66.3358 69.5583
2730 66.3358 69.5583
2731 66.3358 69.5583
2732 66.3358 69.5583
2733 66.3358 69.5583
2734 66.3358 69.5583
2735 66.3358 69.5583
2736 66.3358 69.5583
2737 66.3358 69.5583
2738 66.3358 69.5583
2739 66.3358 69.5583
2740 66.3358 69.5583
2741 66.3358 69.5583
2742 66.3358 69.5583
2743 66.3358 69.5583
2744 66.3358 69.5583
2745 66.3358 69.5583
2746 66.3358 69.5583
2747 66.3358 69.5583
2748 66.3358 69.5583
2749 66.3358 69.5583
2750 66.3358 69.5583
2751 66.3358 69.5583
2752 66.3358 69.5583
2753 66.3358 69.5583
2754 66.3358 69.5583
2755 66.3358 69.5583
2756 66.3358 69.5583
2757 66.3358 69.5583
2758 66.3358 69.5583
2759 66.3358 69.5583
2760 66.3358 69.5583
2761 66.3358 69.5583
2762 66.3358 69.5583
2763 66.3358 69.5583
2764 66.3358 69.5583
2765 66.3358 69.5583
2766 66.3358 69.5583
2767 66.3358 69.5583
2768 66.3358 69.5583
2769 66.3358 69.5583
2770 66.3358 69.5583
2771 66.3358 69.5583
2772 66.3358 69.5583
2773 66.3358 69.5583
2774 66.3358 69.5583
2775 66.3358 69.5583
2776 66.3358 69.5583
2777 66.3358 69.5583
2778 66.3358 69.5583
2779 66.3358 69.5583
2780 66.3358 69.5583
2781 66.3358 69.5583
2782 66.3358 69.5583
2783 66.3358 69.5583
2784 66.3358 69.5583
2785 66.3358 69.5583
2786 66.3358 69.5583
2787 66.3358 69.5583
2788 66.3358 69.5583
2789 66.3358 69.5583
2790 66.3358 69.5583
2791 66.3358 69.5583
2792 66.3358 69.5583
2793 66.3358 69.5583
2794 66.3358 69.5583
2795 66.3358 69.5583
2796 66.3358 69.5583
2797 66.3358 69.5583
2798 66.3358 69.5583
2799 66.3358 69.5583
2800 66.3358 69.5583
2801 66.3358 69.5583
2802 66.3358 69.5583
2803 66.3358 69.5583
2804 66.3358 69.5583
2805 66.3358 69.5583
2806 66.3358 69.5583
2807 66.3358 69.5583
2808 66.3358 69.5583
2809 66.3358 69.5583
2810 66.3358 69.5583
2811 66.3358 69.5583
2812 66.3358 69.5583
2813 66.3358 69.5583
2814 66.3358 69.5583
2815 66.3358 69.5583
2816 66.3358 69.5583
2817 66.3358 69.5583
2818 66.3358 69.5583
2819 66.3358 69.5583
2820 66.3358 69.5583
2821 66.3358 69.5583
2822 66.3358 69.5583
2823 66.3358 69.5583
2824 66.3358 69.5583
2825 66.3358 69.5583
2826 66.3358 69.5583
2827 66.3358 69.5583
2828 66.3358 69.5583
2829 66.3358 69.5583
2830 66.3358 69.5583
2831 66.3358 69.5583
2832 66.3358 69.5583
2833 66.3358 69.5583
2834 66.3358 69.5583
2835 66.3358 69.5583
2836 66.3358 69.5583
2837 66.3358 69.5583
2838 66.3358 69.5583
2839 66.3358 69.5583
2840 66.3358 69.5583
2841 66.3358 69.5583
2842 66.3358 69.5583
2843 66.3358 69.5583
2844 66.3358 69.5583
2845 66.3358 69.5583
2846 66.3358 69.5583
2847 66.3358 69.5583
2848 66.3358 69.5583
2849 66.3358 69.5583
2850 66.3358 69.5583
2851 66.3358 69.5583
2852 66.3358 69.5583
2853 66.3358 69.5583
2854 66.3358 69.5583
2855 66.3358 69.5583
2856 66.3358 69.5583
2857 66.3358 69.5583
2858 66.3358 69.5583
2859 66.3358 69.5583
2860 66.3358 69.5583
2861 66.3358 69.5583
2862 66.3358 69.5583
2863 66.3358 69.5583
2864 66.3358 69.5583
2865 66.3358 69.5583
2866 66.3358 69.5583
2867 66.3358 69.5583
2868 66.3358 69.5583
2869 66.3358 69.5583
2870 66.3358 69.5583
2871 66.3358 69.5583
2872 66.3358 69.5583
2873 66.3358 69.5583
2874 66.3358 69.5583
2875 66.3358 69.5583
2876 66.3358 69.5583
2877 66.3358 69.5583
2878 66.3358 69.5583
2879 66.3358 69.5583
2880 66.3358 69.5583
2881 66.3358 69.5583
2882 66.3358 69.5583
2883 66.3358 69.5583
2884 66.3358 69.5583
2885 66.3358 69.5583
2886 66.3358 69.5583
2887 66.3358 69.5581
2888 66.3358 69.5575
2889 66.3358 69.5573
2890 66.3358 69.5573
2891 66.3358 69.5573
2892 66.3358 69.5573
2893 66.3358 69.5573
2894 66.3358 69.5573
2895 66.3358 69.5573
2896 66.3358 69.5573
2897 66.3358 69.5573
2898 66.3358 69.5573
2899 66.3358 69.5573
2900 66.3358 69.5573
2901 66.3358 69.5573
2902 66.3358 69.5573
2903 66.3358 69.5573
2904 66.3358 69.5573
2905 66.3358 69.5573
2906 66.3358 69.5573
2907 66.3358 69.5573
2908 66.3358 69.5573
2909 66.3358 69.5573
2910 66.3358 69.5573
2911 66.3358 69.5573
2912 66.3358 69.5573
2913 66.3358 69.5573
2914 66.3358 69.5573
2915 66.3358 69.5573
2916 66.3358 69.5573
2917 66.3358 69.5573
2918 66.3358 69.5573
2919 66.3358 69.5573
2920 66.3358 69.5573
2921 66.3358 69.5573
2922 66.3358 69.5573
2923 66.3358 69.5573
2924 66.3358 69.5573
2925 66.3358 69.5573
2926 66.3358 69.5573
2927 66.3358 69.5573
2928 66.3358 69.5573
2929 66.3358 69.5573
2930 66.3358 69.5573
2931 66.3358 69.5573
2932 66.3358 69.5573
2933 66.3358 69.5573
2934 66.3358 69.5573
2935 66.3358 69.5573
2936 66.3358 69.5573
2937 66.3358 69.5573
2938 66.3358 69.5573
2939 66.3358 69.5573
2940 66.3358 69.5573
2941 66.3358 69.5573
2942 66.3358 69.5573
2943 66.3358 69.5573
2944 66.3358 69.5573
2945 66.3358 69.5573
2946 66.3358 69.5573
2947 66.3358 69.5573
2948 66.3358 69.5573
2949 66.3358 69.5573
2950 66.3358 69.5573
2951 66.3358 69.5573
2952 66.3358 69.5573
2953 66.3358 69.5573
2954 66.3358 69.5573
2955 66.3358 69.5573
2956 66.3358 69.5573
2957 66.3358 69.5573
2958 66.3358 69.5573
2959 66.3358 69.5573
2960 66.3358 69.5573
2961 66.3358 69.5573
2962 66.3358 69.5573
2963 66.3358 69.5573
2964 66.3358 69.5573
2965 66.3358 69.5573
2966 66.3358 69.5573
2967 66.3358 69.5573
2968 66.3358 69.5573
2969 66.3358 69.5573
2970 66.3358 69.5573
2971 66.3358 69.5573
2972 66.3358 69.5573
2973 66.3358 69.5573
2974 66.3358 69.5573
2975 66.3358 69.5573
2976 66.3358 69.5573
2977 66.3358 69.5573
2978 66.3358 69.5573
2979 66.3358 69.5573
2980 66.3358 69.5573
2981 66.3358 69.5573
2982 66.3358 69.5573
2983 66.3358 69.5573
2984 66.3358 69.5573
2985 66.3358 69.5573
2986 66.3358 69.5573
2987 66.3358 69.5573
2988 66.3358 69.5573
2989 66.3358 69.5573
2990 66.3358 69.5573
2991 66.3358 69.5573
2992 66.3358 69.5573
2993 66.3358 69.5573
2994 66.3358 69.5573
2995 66.3358 69.5573
2996 66.3358 69.5573
2997 66.3358 69.5573
2998 66.3358 69.5573
2999 66.3358 69.5573
3000 66.3358 69.5573
3001 66.3358 69.5573
3002 66.3358 69.5573
3003 66.3358 69.5573
3004 66.3358 69.5573
3005 66.3358 69.5573
3006 66.3358 69.5573
3007 66.3358 69.5573
3008 66.3358 69.5573
3009 66.3358 69.5573
3010 66.3358 69.5573
3011 66.3358 69.5573
3012 66.3358 69.5573
3013 66.3358 69.5573
3014 66.3358 69.5573
3015 66.3358 69.5573
3016 66.3358 69.5573
3017 66.3358 69.5573
3018 66.3358 69.5573
3019 66.3358 69.5573
3020 66.3358 69.5573
3021 66.3358 69.5573
3022 66.3358 69.5573
3023 66.3358 69.5573
3024 66.3358 69.5573
3025 66.3358 69.5573
3026 66.3358 69.5573
3027 66.3358 69.5573
3028 66.3358 69.5573
3029 66.3358 69.5573
3030 66.3358 69.5573
3031 66.3358 69.5573
3032 66.3358 69.5573
3033 66.3358 69.5573
3034 66.3358 69.5573
3035 66.3358 69.5573
3036 66.3358 69.5573
3037 66.3358 69.5573
3038 66.3358 69.5573
3039 66.3358 69.5573
3040 66.3358 69.5573
3041 66.3358 69.5573
3042 66.3358 69.5573
3043 66.3358 69.5573
3044 66.3358 69.5573
3045 66.3358 69.5573
3046 66.3358 69.5573
3047 66.3358 69.5573
3048 66.3358 69.5573
3049 66.3358 69.5573
3050 66.3358 69.5573
3051 66.3358 69.5573
3052 66.3358 69.5573
3053 66.3358 69.5573
3054 66.3358 69.5573
3055 66.3358 69.5573
3056 66.3358 69.5573
3057 66.3358 69.5573
3058 66.3358 69.5573
3059 66.3358 69.5573
3060 66.3358 69.5573
3061 66.3358 69.5573
3062 66.3358 69.5573
3063 66.3358 69.5573
3064 66.3358 69.5573
3065 66.3358 69.5573
3066 66.3358 69.5547
3067 66.3358 69.55
3068 66.3358 69.5486
3069 66.3358 69.5486
3070 66.3358 69.5486
3071 66.3358 69.5486
3072 66.3358 69.5486
3073 66.3358 69.5486
3074 66.3358 69.5486
3075 66.3358 69.5486
3076 66.3358 69.5486
3077 66.3358 69.5486
3078 66.3358 69.5486
3079 66.3358 69.5486
3080 66.3358 69.5486
3081 66.3358 69.5459
3082 66.3358 69.518
3083 66.3358 69.4858
3084 66.3358 69.4858
3085 66.3358 69.4858
3086 66.3358 69.4858
3087 66.3358 69.4858
3088 66.3358 69.4858
3089 66.3358 69.4858
3090 66.3358 69.4858
3091 66.3358 69.4858
3092 66.3358 69.4858
3093 66.3358 69.4858
3094 66.3358 69.4858
3095 66.3358 69.4858
3096 66.3358 69.4857
3097 66.3358 69.4792
3098 66.3358 69.4667
3099 66.3358 69.4658
3100 66.3358 69.4658
3101 66.3358 69.4658
3102 66.3358 69.4658
3103 66.3358 69.4658
3104 66.3358 69.4658
3105 66.3358 69.4658
3106 66.3358 69.4658
3107 66.3358 69.4658
3108 66.3358 69.4658
3109 66.3358 69.4658
3110 66.3358 69.4658
3111 66.3358 69.4658
3112 66.3358 69.4658
3113 66.3358 69.4658
3114 66.3358 69.4658
3115 66.3358 69.4658
3116 66.3358 69.4658
3117 66.3358 69.4658
3118 66.3358 69.4658
3119 66.3358 69.4658
3120 66.3358 69.4658
3121 66.3358 69.4658
3122 66.3358 69.4658
3123 66.3358 69.4658
3124 66.3358 69.4658
3125 66.3358 69.4658
3126 66.3358 69.4658
3127 66.3358 69.4658
3128 66.3358 69.4658
3129 66.3358 69.4658
3130 66.3358 69.4658
3131 66.3358 69.4658
3132 66.3358 69.4658
3133 66.3358 69.4658
3134 66.3358 69.4658
3135 66.3358 69.4658
3136 66.3358 69.4658
3137 66.3358 69.4658
3138 66.3358 69.4658
3139 66.3358 69.4658
3140 66.3358 69.4658
3141 66.3358 69.4658
3142 66.3358 69.4658
3143 66.3358 69.4658
3144 66.3358 69.4658
3145 66.3358 69.4658
3146 66.3358 69.4658
3147 66.3358 69.4658
3148 66.3358 69.4658
3149 66.3358 69.463
3150 66.3358 69.4593
3151 66.3358 69.4588
3152 66.3358 69.4588
3153 66.3358 69.4588
3154 66.3358 69.4588
3155 66.3358 69.4588
3156 66.3358 69.4588
3157 66.3358 69.4588
3158 66.3358 69.4588
3159 66.3358 69.4588
3160 66.3358 69.4588
3161 66.3358 69.4588
3162 66.3358 69.4588
3163 66.3358 69.4588
3164 66.3358 69.4588
3165 66.3358 69.4588
3166 66.3358 69.4588
3167 66.3358 69.4588
3168 66.3358 69.4588
3169 66.3358 69.4588
3170 66.3358 69.4588
3171 66.3358 69.4588
3172 66.3358 69.4588
3173 66.3358 69.4588
3174 66.3358 69.4588
3175 66.3358 69.4588
3176 66.3358 69.4588
3177 66.3358 69.4588
3178 66.3358 69.4588
3179 66.3358 69.4588
3180 66.3358 69.4588
3181 66.3358 69.4588
3182 66.3358 69.4588
3183 66.3358 69.4588
3184 66.3358 69.4588
3185 66.3358 69.4588
3186 66.3358 69.4588
3187 66.3358 69.4588
3188 66.3358 69.4588
3189 66.3358 69.4588
3190 66.3358 69.4588
3191 66.3358 69.4588
3192 66.3358 69.4588
3193 66.3358 69.4588
3194 66.3358 69.4588
3195 66.3358 69.4588
3196 66.3358 69.4588
3197 66.3358 69.4588
3198 66.3358 69.4588
3199 66.3358 69.4588
3200 66.3358 69.4588
3201 66.3358 69.4548
3202 66.3358 69.4464
3203 66.3358 69.445
3204 66.3358 69.445
3205 66.3358 69.445
3206 66.3358 69.4449
3207 66.3358 69.4343
3208 66.3358 69.4143
3209 66.3358 69.4096
3210 66.3358 69.4096
3211 66.3358 69.4096
3212 66.3358 69.4096
3213 66.3358 69.4086
3214 66.3358 69.4073
3215 66.3358 69.4069
3216 66.3358 69.4069
3217 66.3358 69.4069
3218 66.3358 69.4069
3219 66.3358 69.4069
3220 66.3358 69.4069
3221 66.3358 69.4069
3222 66.3358 69.4069
3223 66.3358 69.4069
3224 66.3358 69.4069
3225 66.3358 69.4069
3226 66.3358 69.4069
3227 66.3358 69.4069
3228 66.3358 69.4069
3229 66.3358 69.4069
3230 66.3358 69.4069
3231 66.3358 69.4069
3232 66.3358 69.4069
3233 66.3358 69.4065
3234 66.3358 69.4057
3235 66.3358 69.4057
3236 66.3358 69.4057
3237 66.3358 69.4057
3238 66.3358 69.4057
3239 66.3358 69.4057
3240 66.3358 69.4057
3241 66.3358 69.4057
3242 66.3358 69.4057
3243 66.3358 69.4057
3244 66.3358 69.4057
3245 66.3358 69.4057
3246 66.3358 69.4057
3247 66.3358 69.4057
3248 66.3358 69.4057
3249 66.3358 69.4057
3250 66.3358 69.4057
3251 66.3358 69.4057
3252 66.3358 69.4057
3253 66.3358 69.4057
3254 66.3358 69.4057
3255 66.3358 69.4057
3256 66.3358 69.4057
3257 66.3358 69.4057
3258 66.3358 69.4057
3259 66.3358 69.4057
3260 66.3358 69.4057
3261 66.3358 69.4057
3262 66.3358 69.4057
3263 66.3358 69.4057
3264 66.3358 69.4057
3265 66.3358 69.4057
3266 66.3358 69.4057
3267 66.3358 69.4057
3268 66.3358 69.4057
3269 66.3358 69.4057
3270 66.3358 69.4057
3271 66.3358 69.4057
3272 66.3358 69.4057
3273 66.3358 69.4057
3274 66.3358 69.4057
3275 66.3358 69.4057
3276 66.3358 69.4057
3277 66.3358 69.4057
3278 66.3358 69.4057
3279 66.3358 69.4057
3280 66.3358 69.4057
3281 66.3358 69.4057
3282 66.3358 69.4057
3283 66.3358 69.4057
3284 66.3358 69.4057
3285 66.3358 69.4057
3286 66.3358 69.4057
3287 66.3358 69.4057
3288 66.3358 69.4057
3289 66.3358 69.4057
3290 66.3358 69.4057
3291 66.3358 69.4057
3292 66.3358 69.4057
3293 66.3358 69.4057
3294 66.3358 69.4057
3295 66.3358 69.4057
3296 66.3358 69.4057
3297 66.3358 69.4057
3298 66.3358 69.4057
3299 66.3358 69.4057
3300 66.3358 69.4057
3301 66.3358 69.4057
3302 66.3358 69.4057
3303 66.3358 69.4057
3304 66.3358 69.4057
3305 66.3358 69.4057
3306 66.3358 69.4057
3307 66.3358 69.4057
3308 66.3358 69.4057
3309 66.3358 69.4057
3310 66.3358 69.4057
3311 66.3358 69.4057
3312 66.3358 69.4057
3313 66.3358 69.4057
3314 66.3358 69.4057
3315 66.3358 69.4057
3316 66.3358 69.4057
3317 66.3358 69.4057
3318 66.3358 69.4057
3319 66.3358 69.4057
3320 66.3358 69.4057
3321 66.3358 69.4057
3322 66.3358 69.4057
3323 66.3358 69.4057
