#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       45761     1.93082     1.95923 0.000110032
       45762     1.92988     1.95923 0.000110032
       45763     1.92902     1.95923 0.000110031
       45764     1.92823     1.95923 0.000110031
       45765     1.92751     1.95923 0.000110031
       45766     1.92688     1.95923 0.000110031
       45767     1.92633     1.95923 0.000110031
       45768     1.92587     1.95923 0.000110031
       45769      1.9255     1.95922 0.000110031
       45770     1.92523     1.95922 0.000110031
       45771     1.92506     1.95922 0.000110031
       45772     1.92499     1.95922 0.000110031
       45773     1.92503     1.95922 0.000110031
       45774     1.92518     1.95922 0.000110031
       45775     1.92545     1.95922 0.000110032
       45776     1.92583     1.95922 0.000110032
       45777     1.92633     1.95922 0.000110031
       45778     1.92695     1.95922 0.000110031
       45779      1.9277     1.95922 0.000110031
       45780     1.92857     1.95922 0.000110031
       45781     1.92957     1.95922  0.00011003
       45782     1.93068     1.95922  0.00011003
       45783     1.93191     1.95921 0.000110029
       45784     1.93325     1.95921 0.000110028
       45785     1.93469     1.95921 0.000110027
       45786     1.93623     1.95921 0.000110025
       45787     1.93786     1.95921 0.000110024
       45788     1.93957     1.95921 0.000110022
       45789     1.94135     1.95921 0.000110021
       45790     1.94318     1.95921 0.000110019
       45791     1.94505     1.95921 0.000110017
       45792     1.94694     1.95921 0.000110015
       45793     1.94885     1.95921 0.000110013
       45794     1.95076     1.95921  0.00011001
       45795     1.95266     1.95921 0.000110008
       45796     1.95452     1.95921 0.000110006
       45797     1.95635     1.95921 0.000110003
       45798     1.95812     1.95921 0.000110001
       45799     1.95982     1.95921 0.000109999
       45800     1.96145     1.95921 0.000109996
       45801     1.96299     1.95921 0.000109994
       45802     1.96444     1.95921 0.000109992
       45803     1.96579     1.95921 0.000109989
       45804     1.96702     1.95921 0.000109987
       45805     1.96814     1.95921 0.000109985
       45806     1.96913     1.95921 0.000109983
       45807     1.97001     1.95921  0.00010998
       45808     1.97075     1.95921 0.000109978
       45809     1.97136     1.95921 0.000109976
       45810     1.97185     1.95921 0.000109974
       45811      1.9722     1.95921 0.000109972
       45812     1.97241     1.95921  0.00010997
       45813      1.9725     1.95921 0.000109968
       45814     1.97246     1.95921 0.000109966
       45815      1.9723     1.95921 0.000109964
       45816     1.97201     1.95921 0.000109962
       45817      1.9716     1.95921  0.00010996
       45818     1.97108     1.95921 0.000109958
       45819     1.97045     1.95921 0.000109956
       45820     1.96971     1.95921 0.000109954
       45821     1.96888     1.95922 0.000109951
       45822     1.96797     1.95922 0.000109949
       45823     1.96697     1.95922 0.000109947
       45824     1.96589     1.95922 0.000109945
       45825     1.96476     1.95922 0.000109942
       45826     1.96357     1.95922  0.00010994
       45827     1.96233     1.95922 0.000109937
       45828     1.96106     1.95922 0.000109935
       45829     1.95976     1.95922 0.000109933
       45830     1.95845     1.95922  0.00010993
       45831     1.95714     1.95922 0.000109928
       45832     1.95583     1.95922 0.000109925
       45833     1.95453     1.95922 0.000109923
       45834     1.95326     1.95922 0.000109921
       45835     1.95202     1.95922 0.000109919
       45836     1.95082     1.95922 0.000109916
       45837     1.94967     1.95922 0.000109914
       45838     1.94858     1.95921 0.000109912
       45839     1.94755     1.95921  0.00010991
       45840     1.94659     1.95921 0.000109908
       45841      1.9457     1.95921 0.000109906
       45842     1.94488     1.95921 0.000109904
       45843     1.94415     1.95921 0.000109902
       45844      1.9435     1.95921   0.0001099
       45845     1.94293     1.95921 0.000109898
       45846     1.94244     1.95921 0.000109896
       45847     1.94204     1.95921 0.000109895
       45848     1.94172     1.95921 0.000109893
       45849     1.94149     1.95921 0.000109891
       45850     1.94135     1.95921  0.00010989
       45851     1.94128     1.95921 0.000109888
       45852      1.9413     1.95921 0.000109886
       45853      1.9414     1.95921 0.000109884
       45854     1.94157     1.95921 0.000109883
       45855     1.94182     1.95921 0.000109881
       45856     1.94214     1.95921 0.000109879
       45857     1.94253     1.95921 0.000109877
       45858     1.94299     1.95921 0.000109876
       45859     1.94351     1.95921 0.000109874
       45860     1.94409     1.95921 0.000109872
       45861     1.94473     1.95921  0.00010987
       45862     1.94542     1.95921 0.000109868
       45863     1.94616     1.95921 0.000109866
       45864     1.94694     1.95921 0.000109864
       45865     1.94776     1.95921 0.000109862
       45866     1.94862     1.95921  0.00010986
       45867      1.9495     1.95921 0.000109857
       45868     1.95042     1.95921 0.000109855
       45869     1.95135      1.9592 0.000109853
       45870     1.95231      1.9592 0.000109851
       45871     1.95328      1.9592 0.000109848
       45872     1.95426      1.9592 0.000109846
       45873     1.95524      1.9592 0.000109844
       45874     1.95623      1.9592 0.000109841
       45875     1.95722      1.9592 0.000109839
       45876      1.9582      1.9592 0.000109836
       45877     1.95918      1.9592 0.000109834
       45878     1.96016      1.9592 0.000109832
       45879     1.96112      1.9592 0.000109829
       45880     1.96207      1.9592 0.000109827
       45881     1.96301      1.9592 0.000109824
       45882     1.96394      1.9592 0.000109822
       45883     1.96485      1.9592  0.00010982
       45884     1.96575      1.9592 0.000109817
       45885     1.96663      1.9592 0.000109815
       45886     1.96749     1.95921 0.000109813
       45887     1.96835     1.95921 0.000109811
       45888     1.96918     1.95921 0.000109809
       45889        1.97     1.95921 0.000109806
       45890     1.97081     1.95921 0.000109804
       45891      1.9716     1.95921 0.000109802
       45892     1.97237     1.95921   0.0001098
       45893     1.97313     1.95921 0.000109798
       45894     1.97388     1.95921 0.000109796
       45895     1.97461     1.95921 0.000109794
       45896     1.97533     1.95921 0.000109793
       45897     1.97603     1.95921 0.000109791
       45898     1.97672     1.95921 0.000109789
       45899      1.9774     1.95921 0.000109787
       45900     1.97806     1.95921 0.000109786
       45901      1.9787     1.95921 0.000109784
       45902     1.97933     1.95921 0.000109783
       45903     1.97995     1.95921 0.000109781
       45904     1.98055     1.95921  0.00010978
       45905     1.98114     1.95921 0.000109779
       45906     1.98171     1.95921 0.000109777
       45907     1.98226     1.95921 0.000109776
       45908      1.9828     1.95921 0.000109775
       45909     1.98332     1.95921 0.000109774
       45910     1.98383     1.95921 0.000109773
       45911     1.98432     1.95921 0.000109772
       45912     1.98479     1.95922 0.000109771
       45913     1.98525     1.95922  0.00010977
       45914     1.98569     1.95922 0.000109769
       45915     1.98612     1.95922 0.000109768
       45916     1.98652     1.95922 0.000109767
       45917     1.98691     1.95922 0.000109766
       45918     1.98729     1.95922 0.000109766
       45919     1.98765     1.95922 0.000109765
       45920     1.98799     1.95922 0.000109764
       45921     1.98832     1.95922 0.000109764
       45922     1.98863     1.95922 0.000109763
       45923     1.98893     1.95922 0.000109763
       45924     1.98921     1.95922 0.000109762
       45925     1.98948     1.95922 0.000109762
       45926     1.98974     1.95922 0.000109762
       45927     1.98997     1.95922 0.000109761
       45928      1.9902     1.95923 0.000109761
       45929     1.99041     1.95923 0.000109761
       45930     1.99061     1.95923  0.00010976
       45931      1.9908     1.95923  0.00010976
       45932     1.99097     1.95923  0.00010976
       45933     1.99113     1.95923  0.00010976
       45934     1.99128     1.95923  0.00010976
       45935     1.99142     1.95923  0.00010976
       45936     1.99154     1.95923 0.000109759
       45937     1.99165     1.95923 0.000109759
       45938     1.99175     1.95923 0.000109759
       45939     1.99184     1.95923 0.000109759
       45940     1.99191     1.95923 0.000109759
       45941     1.99197     1.95923 0.000109759
       45942     1.99202     1.95924 0.000109759
       45943     1.99206     1.95924 0.000109759
       45944     1.99208     1.95924 0.000109759
       45945     1.99209     1.95924 0.000109759
       45946     1.99209     1.95924 0.000109759
       45947     1.99207     1.95924 0.000109759
       45948     1.99203     1.95924 0.000109758
       45949     1.99198     1.95924 0.000109758
       45950     1.99192     1.95924 0.000109758
       45951     1.99183     1.95924 0.000109758
       45952     1.99173     1.95924 0.000109758
       45953     1.99161     1.95924 0.000109758
       45954     1.99146     1.95924 0.000109758
       45955      1.9913     1.95924 0.000109758
       45956     1.99111     1.95925 0.000109757
       45957      1.9909     1.95925 0.000109757
       45958     1.99067     1.95925 0.000109757
       45959      1.9904     1.95925 0.000109757
       45960     1.99011     1.95925 0.000109756
       45961     1.98979     1.95925 0.000109756
       45962     1.98944     1.95925 0.000109756
       45963     1.98905     1.95925 0.000109755
       45964     1.98862     1.95925 0.000109755
       45965     1.98816     1.95925 0.000109754
       45966     1.98766     1.95925 0.000109753
       45967     1.98711     1.95925 0.000109753
       45968     1.98652     1.95925 0.000109752
       45969     1.98588     1.95925 0.000109751
       45970     1.98519     1.95925  0.00010975
       45971     1.98445     1.95925 0.000109749
       45972     1.98366     1.95926 0.000109748
       45973      1.9828     1.95926 0.000109747
       45974     1.98188     1.95926 0.000109745
       45975      1.9809     1.95926 0.000109744
       45976     1.97985     1.95926 0.000109743
       45977     1.97874     1.95926 0.000109741
       45978     1.97755     1.95926 0.000109739
       45979     1.97628     1.95926 0.000109738
       45980     1.97495     1.95926 0.000109736
       45981     1.97353     1.95926 0.000109734
       45982     1.97203     1.95926 0.000109732
       45983     1.97046     1.95926  0.00010973
       45984     1.96881     1.95926 0.000109727
       45985     1.96707     1.95926 0.000109725
       45986     1.96526     1.95926 0.000109723
       45987     1.96338     1.95926  0.00010972
       45988     1.96142     1.95926 0.000109718
       45989      1.9594     1.95926 0.000109716
       45990     1.95731     1.95926 0.000109713
       45991     1.95518     1.95926 0.000109711
       45992       1.953     1.95926 0.000109709
       45993     1.95079     1.95926 0.000109706
       45994     1.94856     1.95926 0.000109704
       45995     1.94633     1.95926 0.000109702
       45996     1.94411     1.95926   0.0001097
       45997     1.94192     1.95926 0.000109699
       45998     1.93978     1.95926 0.000109697
       45999      1.9377     1.95926 0.000109696
       46000     1.93572     1.95926 0.000109695
       46001     1.93385     1.95926 0.000109694
       46002      1.9321     1.95926 0.000109693
       46003     1.93051     1.95926 0.000109692
       46004     1.92909     1.95925 0.000109692
       46005     1.92785     1.95925 0.000109691
       46006      1.9268     1.95925 0.000109691
       46007     1.92597     1.95925 0.000109691
       46008     1.92535     1.95925 0.000109691
       46009     1.92495     1.95925 0.000109692
       46010     1.92477     1.95925 0.000109692
       46011      1.9248     1.95925 0.000109692
       46012     1.92504     1.95925 0.000109692
       46013     1.92547     1.95925 0.000109692
       46014     1.92608     1.95925 0.000109692
       46015     1.92684     1.95925 0.000109692
       46016     1.92775     1.95925 0.000109692
       46017     1.92877     1.95925 0.000109691
       46018     1.92989     1.95924 0.000109691
       46019     1.93107     1.95924  0.00010969
       46020      1.9323     1.95924 0.000109689
       46021     1.93356     1.95924 0.000109688
       46022     1.93482     1.95924 0.000109687
       46023     1.93606     1.95924 0.000109686
       46024     1.93726     1.95924 0.000109685
       46025     1.93841     1.95924 0.000109683
       46026      1.9395     1.95924 0.000109682
       46027      1.9405     1.95924  0.00010968
       46028     1.94142     1.95924 0.000109678
       46029     1.94225     1.95924 0.000109677
       46030     1.94298     1.95924 0.000109675
       46031     1.94362     1.95924 0.000109673
       46032     1.94416     1.95924 0.000109671
       46033     1.94461     1.95924 0.000109669
       46034     1.94498     1.95924 0.000109667
       46035     1.94528     1.95924 0.000109665
       46036     1.94551     1.95924 0.000109663
       46037     1.94569     1.95924 0.000109661
       46038     1.94583     1.95924 0.000109659
       46039     1.94595     1.95924 0.000109657
       46040     1.94606     1.95924 0.000109655
       46041     1.94619     1.95924 0.000109653
       46042     1.94633     1.95924 0.000109651
       46043     1.94652     1.95924 0.000109649
       46044     1.94676     1.95923 0.000109647
       46045     1.94707     1.95923 0.000109645
       46046     1.94745     1.95923 0.000109643
       46047     1.94792     1.95923 0.000109641
       46048     1.94848     1.95923 0.000109639
       46049     1.94914     1.95923 0.000109637
       46050      1.9499     1.95923 0.000109634
       46051     1.95075     1.95923 0.000109632
       46052     1.95169     1.95923  0.00010963
       46053     1.95271     1.95923 0.000109628
       46054     1.95381     1.95923 0.000109625
       46055     1.95497     1.95923 0.000109623
       46056     1.95617     1.95923 0.000109621
       46057     1.95742     1.95923 0.000109618
       46058     1.95869     1.95923 0.000109616
       46059     1.95996     1.95923 0.000109613
       46060     1.96123     1.95923 0.000109611
       46061     1.96247     1.95923 0.000109609
       46062     1.96367     1.95923 0.000109606
       46063     1.96482     1.95923 0.000109604
       46064     1.96591     1.95923 0.000109602
       46065     1.96692     1.95923   0.0001096
       46066     1.96784     1.95923 0.000109597
       46067     1.96867     1.95923 0.000109595
       46068     1.96939     1.95923 0.000109593
       46069        1.97     1.95923 0.000109591
       46070      1.9705     1.95923 0.000109589
       46071     1.97088     1.95923 0.000109587
       46072     1.97113     1.95923 0.000109585
       46073     1.97126     1.95924 0.000109583
       46074     1.97126     1.95924  0.00010958
       46075     1.97114     1.95924 0.000109578
       46076      1.9709     1.95924 0.000109576
       46077     1.97053     1.95924 0.000109574
       46078     1.97004     1.95924 0.000109572
       46079     1.96944     1.95924  0.00010957
       46080     1.96873     1.95924 0.000109568
       46081     1.96792     1.95924 0.000109566
       46082     1.96701     1.95924 0.000109563
       46083     1.96602     1.95924 0.000109561
       46084     1.96494     1.95924 0.000109559
       46085      1.9638     1.95924 0.000109556
       46086     1.96259     1.95924 0.000109554
       46087     1.96134     1.95924 0.000109552
       46088     1.96005     1.95924 0.000109549
       46089     1.95874     1.95924 0.000109547
       46090     1.95743     1.95924 0.000109545
       46091     1.95611     1.95924 0.000109542
       46092     1.95482     1.95924  0.00010954
       46093     1.95357     1.95924 0.000109538
       46094     1.95236     1.95924 0.000109535
       46095     1.95121     1.95924 0.000109533
       46096     1.95014     1.95924 0.000109531
       46097     1.94916     1.95924 0.000109529
       46098     1.94828     1.95924 0.000109527
       46099     1.94751     1.95924 0.000109524
       46100     1.94685     1.95924 0.000109522
       46101     1.94632     1.95924  0.00010952
       46102     1.94592     1.95924 0.000109518
       46103     1.94564     1.95923 0.000109516
       46104      1.9455     1.95923 0.000109514
       46105     1.94548     1.95923 0.000109512
       46106     1.94559     1.95923  0.00010951
       46107     1.94581     1.95923 0.000109509
       46108     1.94615     1.95923 0.000109507
       46109     1.94658     1.95923 0.000109504
       46110     1.94711     1.95923 0.000109502
       46111     1.94773     1.95923   0.0001095
       46112     1.94841     1.95923 0.000109498
       46113     1.94916     1.95923 0.000109496
       46114     1.94995     1.95923 0.000109494
       46115     1.95078     1.95923 0.000109492
       46116     1.95163     1.95923 0.000109489
       46117      1.9525     1.95923 0.000109487
       46118     1.95338     1.95923 0.000109485
       46119     1.95425     1.95923 0.000109482
       46120     1.95511     1.95923  0.00010948
       46121     1.95595     1.95923 0.000109478
       46122     1.95677     1.95923 0.000109475
       46123     1.95756     1.95923 0.000109473
       46124     1.95832     1.95923 0.000109471
       46125     1.95904     1.95923 0.000109468
       46126     1.95972     1.95923 0.000109466
       46127     1.96036     1.95923 0.000109464
       46128     1.96096     1.95923 0.000109461
       46129     1.96151     1.95923 0.000109459
       46130     1.96202     1.95923 0.000109456
       46131     1.96249     1.95923 0.000109454
       46132     1.96292     1.95923 0.000109452
       46133      1.9633     1.95923 0.000109449
       46134     1.96365     1.95923 0.000109447
       46135     1.96395     1.95923 0.000109445
       46136     1.96423     1.95923 0.000109442
       46137     1.96446     1.95923  0.00010944
       46138     1.96467     1.95923 0.000109438
       46139     1.96484     1.95923 0.000109436
       46140     1.96499     1.95923 0.000109433
       46141      1.9651     1.95923 0.000109431
       46142      1.9652     1.95923 0.000109429
       46143     1.96527     1.95923 0.000109426
       46144     1.96532     1.95923 0.000109424
       46145     1.96535     1.95923 0.000109422
       46146     1.96537     1.95923  0.00010942
       46147     1.96536     1.95923 0.000109417
       46148     1.96535     1.95923 0.000109415
       46149     1.96532     1.95923 0.000109413
       46150     1.96528     1.95923  0.00010941
       46151     1.96523     1.95923 0.000109408
       46152     1.96517     1.95923 0.000109406
       46153      1.9651     1.95923 0.000109403
       46154     1.96502     1.95923 0.000109401
       46155     1.96494     1.95923 0.000109399
       46156     1.96485     1.95923 0.000109397
       46157     1.96476     1.95923 0.000109394
       46158     1.96466     1.95923 0.000109392
       46159     1.96456     1.95923  0.00010939
       46160     1.96446     1.95923 0.000109387
       46161     1.96436     1.95923 0.000109385
       46162     1.96426     1.95923 0.000109383
       46163     1.96415     1.95924  0.00010938
       46164     1.96405     1.95924 0.000109378
       46165     1.96394     1.95924 0.000109376
       46166     1.96384     1.95924 0.000109373
       46167     1.96374     1.95924 0.000109371
       46168     1.96365     1.95924 0.000109369
       46169     1.96355     1.95924 0.000109366
       46170     1.96346     1.95924 0.000109364
       46171     1.96338     1.95924 0.000109362
       46172      1.9633     1.95924 0.000109359
       46173     1.96322     1.95924 0.000109357
       46174     1.96315     1.95924 0.000109355
       46175     1.96309     1.95924 0.000109352
       46176     1.96304     1.95924  0.00010935
       46177     1.96299     1.95924 0.000109348
       46178     1.96295     1.95924 0.000109345
       46179     1.96292     1.95924 0.000109343
       46180      1.9629     1.95924 0.000109341
       46181     1.96288     1.95924 0.000109338
       46182     1.96288     1.95924 0.000109336
       46183     1.96289     1.95924 0.000109334
       46184     1.96291     1.95924 0.000109331
       46185     1.96293     1.95924 0.000109329
       46186     1.96297     1.95924 0.000109327
       46187     1.96303     1.95924 0.000109324
       46188     1.96309     1.95924 0.000109322
       46189     1.96316     1.95924  0.00010932
       46190     1.96325     1.95924 0.000109317
       46191     1.96335     1.95924 0.000109315
       46192     1.96345     1.95924 0.000109313
       46193     1.96357     1.95924  0.00010931
       46194     1.96371     1.95924 0.000109308
       46195     1.96385     1.95924 0.000109306
       46196       1.964     1.95924 0.000109303
       46197     1.96416     1.95924 0.000109301
       46198     1.96434     1.95924 0.000109299
       46199     1.96452     1.95924 0.000109296
       46200     1.96471     1.95924 0.000109294
       46201     1.96491     1.95924 0.000109292
       46202     1.96512     1.95924  0.00010929
       46203     1.96533     1.95924 0.000109287
       46204     1.96555     1.95924 0.000109285
       46205     1.96578     1.95924 0.000109283
       46206     1.96601     1.95924  0.00010928
       46207     1.96625     1.95924 0.000109278
       46208     1.96649     1.95924 0.000109276
       46209     1.96673     1.95924 0.000109274
       46210     1.96698     1.95924 0.000109271
       46211     1.96723     1.95924 0.000109269
       46212     1.96747     1.95924 0.000109267
       46213     1.96772     1.95924 0.000109265
       46214     1.96797     1.95924 0.000109263
       46215     1.96821     1.95924  0.00010926
       46216     1.96845     1.95924 0.000109258
       46217     1.96869     1.95924 0.000109256
       46218     1.96893     1.95924 0.000109254
       46219     1.96916     1.95924 0.000109252
       46220     1.96939     1.95924  0.00010925
       46221     1.96961     1.95924 0.000109248
       46222     1.96982     1.95924 0.000109245
       46223     1.97003     1.95924 0.000109243
       46224     1.97023     1.95924 0.000109241
       46225     1.97042     1.95924 0.000109239
       46226     1.97061     1.95924 0.000109237
       46227     1.97078     1.95924 0.000109235
       46228     1.97094     1.95924 0.000109233
       46229      1.9711     1.95924 0.000109231
       46230     1.97124     1.95924 0.000109229
       46231     1.97138     1.95924 0.000109227
       46232      1.9715     1.95924 0.000109225
       46233     1.97161     1.95925 0.000109223
       46234     1.97171     1.95925 0.000109221
       46235      1.9718     1.95925 0.000109219
       46236     1.97187     1.95925 0.000109217
       46237     1.97193     1.95925 0.000109214
       46238     1.97198     1.95925 0.000109212
       46239     1.97202     1.95925  0.00010921
       46240     1.97204     1.95925 0.000109208
       46241     1.97205     1.95925 0.000109206
       46242     1.97204     1.95925 0.000109204
       46243     1.97202     1.95925 0.000109202
       46244     1.97199     1.95925   0.0001092
       46245     1.97194     1.95925 0.000109198
       46246     1.97188     1.95925 0.000109196
       46247      1.9718     1.95925 0.000109194
       46248     1.97171     1.95925 0.000109192
       46249      1.9716     1.95925  0.00010919
       46250     1.97148     1.95925 0.000109188
       46251     1.97134     1.95925 0.000109186
       46252     1.97119     1.95925 0.000109184
       46253     1.97102     1.95925 0.000109182
       46254     1.97084     1.95925  0.00010918
       46255     1.97065     1.95925 0.000109178
       46256     1.97044     1.95925 0.000109176
       46257     1.97021     1.95925 0.000109174
       46258     1.96997     1.95925 0.000109172
       46259     1.96972     1.95925 0.000109169
       46260     1.96945     1.95925 0.000109167
       46261     1.96918     1.95925 0.000109165
       46262     1.96889     1.95925 0.000109163
       46263     1.96858     1.95925 0.000109161
       46264     1.96827     1.95925 0.000109159
       46265     1.96795     1.95925 0.000109156
       46266     1.96761     1.95925 0.000109154
       46267     1.96727     1.95925 0.000109152
       46268     1.96692     1.95925  0.00010915
       46269     1.96657     1.95925 0.000109148
       46270     1.96621     1.95925 0.000109145
       46271     1.96584     1.95925 0.000109143
       46272     1.96547     1.95925 0.000109141
       46273      1.9651     1.95925 0.000109138
       46274     1.96473     1.95925 0.000109136
       46275     1.96436     1.95925 0.000109134
       46276       1.964     1.95925 0.000109132
       46277     1.96364     1.95925 0.000109129
       46278     1.96328     1.95925 0.000109127
       46279     1.96294     1.95925 0.000109125
       46280      1.9626     1.95926 0.000109122
       46281     1.96227     1.95926  0.00010912
       46282     1.96196     1.95926 0.000109118
       46283     1.96166     1.95926 0.000109115
       46284     1.96137     1.95926 0.000109113
       46285      1.9611     1.95926 0.000109111
       46286     1.96085     1.95926 0.000109108
       46287     1.96062     1.95926 0.000109106
       46288     1.96041     1.95926 0.000109103
       46289     1.96021     1.95926 0.000109101
       46290     1.96004     1.95926 0.000109099
       46291     1.95989     1.95926 0.000109096
       46292     1.95976     1.95926 0.000109094
       46293     1.95965     1.95926 0.000109092
       46294     1.95956     1.95926 0.000109089
       46295     1.95949     1.95926 0.000109087
       46296     1.95944     1.95926 0.000109085
       46297     1.95941     1.95926 0.000109082
       46298     1.95939     1.95926  0.00010908
       46299     1.95939     1.95926 0.000109078
       46300      1.9594     1.95926 0.000109075
       46301     1.95943     1.95926 0.000109073
       46302     1.95946     1.95926 0.000109071
       46303     1.95951     1.95926 0.000109068
       46304     1.95955     1.95926 0.000109066
       46305     1.95961     1.95926 0.000109063
       46306     1.95966     1.95926 0.000109061
       46307     1.95971     1.95926 0.000109059
       46308     1.95975     1.95926 0.000109056
       46309     1.95979     1.95926 0.000109054
       46310     1.95982     1.95926 0.000109052
       46311     1.95983     1.95926 0.000109049
       46312     1.95983     1.95926 0.000109047
       46313     1.95982     1.95926 0.000109045
       46314     1.95978     1.95926 0.000109042
       46315     1.95972     1.95926  0.00010904
       46316     1.95964     1.95926 0.000109038
       46317     1.95954     1.95926 0.000109035
       46318      1.9594     1.95926 0.000109033
       46319     1.95924     1.95926  0.00010903
       46320     1.95905     1.95926 0.000109028
       46321     1.95882     1.95926 0.000109026
       46322     1.95856     1.95926 0.000109023
       46323     1.95827     1.95926 0.000109021
       46324     1.95794     1.95926 0.000109019
       46325     1.95758     1.95926 0.000109016
       46326     1.95718     1.95926 0.000109014
       46327     1.95675     1.95926 0.000109012
       46328     1.95629     1.95926 0.000109009
       46329     1.95579     1.95926 0.000109007
       46330     1.95526     1.95926 0.000109005
       46331      1.9547     1.95926 0.000109002
       46332     1.95411     1.95926    0.000109
       46333     1.95349     1.95925 0.000108998
       46334     1.95285     1.95925 0.000108996
       46335     1.95219     1.95925 0.000108993
       46336     1.95151     1.95925 0.000108991
       46337     1.95081     1.95925 0.000108989
       46338      1.9501     1.95925 0.000108987
       46339     1.94938     1.95925 0.000108985
       46340     1.94865     1.95925 0.000108982
       46341     1.94793     1.95925  0.00010898
       46342      1.9472     1.95925 0.000108978
       46343     1.94649     1.95925 0.000108976
       46344     1.94579     1.95925 0.000108974
       46345     1.94511     1.95925 0.000108972
       46346     1.94445     1.95925 0.000108971
       46347     1.94381     1.95925 0.000108969
       46348     1.94321     1.95925 0.000108967
       46349     1.94264     1.95925 0.000108965
       46350     1.94211     1.95925 0.000108963
       46351     1.94162     1.95925 0.000108962
       46352     1.94118     1.95925  0.00010896
       46353     1.94079     1.95925 0.000108958
       46354     1.94044     1.95925 0.000108957
       46355     1.94015     1.95925 0.000108955
       46356     1.93992     1.95925 0.000108954
       46357     1.93974     1.95925 0.000108952
       46358     1.93962     1.95925 0.000108951
       46359     1.93955     1.95925 0.000108949
       46360     1.93954     1.95925 0.000108948
       46361     1.93959     1.95925 0.000108946
       46362     1.93968     1.95925 0.000108945
       46363     1.93983     1.95925 0.000108943
       46364     1.94003     1.95924 0.000108941
       46365     1.94028     1.95924  0.00010894
       46366     1.94056     1.95924 0.000108938
       46367     1.94089     1.95924 0.000108937
       46368     1.94126     1.95924 0.000108935
       46369     1.94166     1.95924 0.000108933
       46370      1.9421     1.95924 0.000108932
       46371     1.94256     1.95924  0.00010893
       46372     1.94304     1.95924 0.000108928
       46373     1.94355     1.95924 0.000108926
       46374     1.94408     1.95924 0.000108924
       46375     1.94462     1.95924 0.000108922
       46376     1.94517     1.95924 0.000108921
       46377     1.94574     1.95924 0.000108919
       46378     1.94631     1.95924 0.000108917
       46379     1.94689     1.95924 0.000108915
       46380     1.94747     1.95924 0.000108913
       46381     1.94805     1.95924  0.00010891
       46382     1.94863     1.95924 0.000108908
       46383     1.94921     1.95924 0.000108906
       46384     1.94979     1.95924 0.000108904
       46385     1.95036     1.95924 0.000108902
       46386     1.95093     1.95924   0.0001089
       46387     1.95149     1.95924 0.000108897
       46388     1.95205     1.95924 0.000108895
       46389     1.95259     1.95924 0.000108893
       46390     1.95313     1.95924 0.000108891
       46391     1.95366     1.95924 0.000108888
       46392     1.95418     1.95924 0.000108886
       46393     1.95468     1.95924 0.000108884
       46394     1.95518     1.95924 0.000108882
       46395     1.95567     1.95924 0.000108879
       46396     1.95614     1.95924 0.000108877
       46397      1.9566     1.95924 0.000108875
       46398     1.95705     1.95924 0.000108872
       46399     1.95749     1.95924  0.00010887
       46400     1.95791     1.95924 0.000108868
       46401     1.95832     1.95924 0.000108865
       46402     1.95872     1.95924 0.000108863
       46403      1.9591     1.95924  0.00010886
       46404     1.95946     1.95924 0.000108858
       46405     1.95981     1.95924 0.000108856
       46406     1.96015     1.95924 0.000108853
       46407     1.96047     1.95924 0.000108851
       46408     1.96077     1.95924 0.000108849
       46409     1.96105     1.95924 0.000108846
       46410     1.96132     1.95924 0.000108844
       46411     1.96157     1.95924 0.000108842
       46412      1.9618     1.95924 0.000108839
       46413     1.96202     1.95924 0.000108837
       46414     1.96222     1.95924 0.000108835
       46415      1.9624     1.95924 0.000108832
       46416     1.96256     1.95924  0.00010883
       46417      1.9627     1.95924 0.000108828
       46418     1.96283     1.95924 0.000108825
       46419     1.96294     1.95924 0.000108823
       46420     1.96303     1.95924 0.000108821
       46421      1.9631     1.95924 0.000108819
       46422     1.96316     1.95924 0.000108816
       46423      1.9632     1.95924 0.000108814
       46424     1.96323     1.95924 0.000108812
       46425     1.96324     1.95924 0.000108809
       46426     1.96324     1.95924 0.000108807
       46427     1.96322     1.95924 0.000108805
       46428     1.96319     1.95924 0.000108802
       46429     1.96315     1.95924   0.0001088
       46430     1.96309     1.95924 0.000108798
       46431     1.96303     1.95924 0.000108795
       46432     1.96296     1.95924 0.000108793
       46433     1.96287     1.95924 0.000108791
       46434     1.96279     1.95924 0.000108788
       46435     1.96269     1.95924 0.000108786
       46436     1.96259     1.95924 0.000108784
       46437     1.96249     1.95924 0.000108782
       46438     1.96239     1.95924 0.000108779
       46439     1.96228     1.95924 0.000108777
       46440     1.96218     1.95924 0.000108775
       46441     1.96207     1.95924 0.000108772
       46442     1.96198     1.95924  0.00010877
       46443     1.96188     1.95924 0.000108768
       46444      1.9618     1.95924 0.000108765
       46445     1.96172     1.95924 0.000108763
       46446     1.96165     1.95924 0.000108761
       46447     1.96159     1.95924 0.000108758
       46448     1.96155     1.95924 0.000108756
       46449     1.96152     1.95924 0.000108754
       46450      1.9615     1.95924 0.000108751
       46451     1.96151     1.95924 0.000108749
       46452     1.96153     1.95924 0.000108747
       46453     1.96157     1.95924 0.000108744
       46454     1.96164     1.95924 0.000108742
       46455     1.96172     1.95924  0.00010874
       46456     1.96183     1.95924 0.000108737
       46457     1.96197     1.95924 0.000108735
       46458     1.96213     1.95924 0.000108733
