#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       47499    -0.32494   -0.338353 0.000211487
       47500    -0.32495   -0.338352 0.000211483
       47501   -0.324929   -0.338352 0.000211479
       47502    -0.32488   -0.338352 0.000211475
       47503   -0.324809   -0.338351  0.00021147
       47504   -0.324717   -0.338351 0.000211466
       47505   -0.324602   -0.338351 0.000211462
       47506    -0.32446   -0.338351 0.000211458
       47507   -0.324311    -0.33835 0.000211453
       47508   -0.324151    -0.33835 0.000211449
       47509   -0.323973    -0.33835 0.000211445
       47510   -0.323788   -0.338349 0.000211441
       47511   -0.323594   -0.338349 0.000211436
       47512   -0.323399   -0.338349 0.000211432
       47513     -0.3232   -0.338348 0.000211428
       47514   -0.322997   -0.338348 0.000211424
       47515    -0.32279   -0.338348  0.00021142
       47516   -0.322584   -0.338348 0.000211415
       47517   -0.322376   -0.338347 0.000211411
       47518   -0.322169   -0.338347 0.000211407
       47519   -0.321965   -0.338346 0.000211403
       47520   -0.321762   -0.338346 0.000211399
       47521   -0.321558   -0.338346 0.000211395
       47522   -0.321362   -0.338345  0.00021139
       47523   -0.321165   -0.338345 0.000211386
       47524    -0.32098   -0.338345 0.000211382
       47525   -0.320794   -0.338344 0.000211378
       47526   -0.320606   -0.338344 0.000211374
       47527   -0.320429   -0.338344  0.00021137
       47528   -0.320249   -0.338343 0.000211366
       47529   -0.320072   -0.338343 0.000211362
       47530   -0.319895   -0.338342 0.000211357
       47531   -0.319719   -0.338342 0.000211353
       47532   -0.319545   -0.338342 0.000211349
       47533   -0.319374   -0.338341 0.000211345
       47534   -0.319204   -0.338341 0.000211341
       47535   -0.319033    -0.33834 0.000211337
       47536   -0.318858    -0.33834 0.000211333
       47537   -0.318686    -0.33834 0.000211329
       47538   -0.318513   -0.338339 0.000211325
       47539   -0.318339   -0.338339 0.000211321
       47540    -0.31817   -0.338338 0.000211317
       47541   -0.317991   -0.338338 0.000211313
       47542   -0.317813   -0.338337 0.000211309
       47543    -0.31763   -0.338337 0.000211305
       47544   -0.317446   -0.338337 0.000211301
       47545   -0.317257   -0.338336 0.000211297
       47546   -0.317069   -0.338336 0.000211293
       47547   -0.316873   -0.338335 0.000211289
       47548   -0.316675   -0.338335 0.000211285
       47549   -0.316482   -0.338334 0.000211281
       47550   -0.316285   -0.338334 0.000211277
       47551   -0.316085   -0.338333 0.000211273
       47552   -0.315888   -0.338333 0.000211269
       47553   -0.315685   -0.338332 0.000211265
       47554   -0.315484   -0.338332 0.000211262
       47555   -0.315285   -0.338332 0.000211258
       47556   -0.315083   -0.338331 0.000211254
       47557   -0.314888   -0.338331  0.00021125
       47558   -0.314702    -0.33833 0.000211246
       47559   -0.314515    -0.33833 0.000211242
       47560   -0.314331   -0.338329 0.000211238
       47561   -0.314154   -0.338329 0.000211235
       47562   -0.313989   -0.338328 0.000211231
       47563   -0.313831   -0.338327 0.000211227
       47564   -0.313681   -0.338327 0.000211223
       47565   -0.313538   -0.338326 0.000211219
       47566   -0.313407   -0.338326 0.000211216
       47567   -0.313287   -0.338325 0.000211212
       47568    -0.31318   -0.338325 0.000211208
       47569   -0.313089   -0.338324 0.000211204
       47570   -0.313012   -0.338324   0.0002112
       47571   -0.312948   -0.338323 0.000211197
       47572   -0.312903   -0.338323 0.000211193
       47573   -0.312871   -0.338322 0.000211189
       47574   -0.312861   -0.338322 0.000211185
       47575   -0.312864   -0.338321 0.000211182
       47576   -0.312884   -0.338321 0.000211178
       47577    -0.31293    -0.33832 0.000211174
       47578   -0.312989    -0.33832  0.00021117
       47579   -0.313067   -0.338319 0.000211167
       47580   -0.313163   -0.338318 0.000211163
       47581   -0.313274   -0.338318 0.000211159
       47582   -0.313404   -0.338317 0.000211155
       47583   -0.313552   -0.338317 0.000211151
       47584   -0.313719   -0.338316 0.000211148
       47585   -0.313901   -0.338316 0.000211144
       47586     -0.3141   -0.338315  0.00021114
       47587   -0.314315   -0.338315 0.000211136
       47588   -0.314547   -0.338314 0.000211132
       47589   -0.314795   -0.338314 0.000211128
       47590   -0.315055   -0.338313 0.000211125
       47591   -0.315325   -0.338313 0.000211121
       47592   -0.315609   -0.338312 0.000211117
       47593   -0.315901   -0.338312 0.000211113
       47594   -0.316202   -0.338311 0.000211109
       47595   -0.316514   -0.338311 0.000211105
       47596   -0.316833   -0.338311 0.000211101
       47597   -0.317162    -0.33831 0.000211097
       47598   -0.317493    -0.33831 0.000211093
       47599    -0.31783   -0.338309 0.000211089
       47600   -0.318164   -0.338309 0.000211085
       47601   -0.318501   -0.338308 0.000211081
       47602   -0.318834   -0.338308 0.000211077
       47603   -0.319163   -0.338308 0.000211073
       47604   -0.319491   -0.338307 0.000211069
       47605   -0.319811   -0.338307 0.000211065
       47606   -0.320134   -0.338306 0.000211061
       47607    -0.32044   -0.338306 0.000211057
       47608   -0.320737   -0.338306 0.000211053
       47609   -0.321021   -0.338305 0.000211048
       47610     -0.3213   -0.338305 0.000211044
       47611   -0.321567   -0.338305  0.00021104
       47612   -0.321813   -0.338304 0.000211036
       47613   -0.322048   -0.338304 0.000211032
       47614   -0.322266   -0.338304 0.000211028
       47615    -0.32247   -0.338303 0.000211023
       47616   -0.322651   -0.338303 0.000211019
       47617   -0.322812   -0.338303 0.000211015
       47618   -0.322959   -0.338302 0.000211011
       47619   -0.323082   -0.338302 0.000211007
       47620   -0.323186   -0.338302 0.000211003
       47621   -0.323263   -0.338301 0.000210998
       47622   -0.323326   -0.338301 0.000210994
       47623   -0.323356   -0.338301  0.00021099
       47624   -0.323371     -0.3383 0.000210986
       47625    -0.32336     -0.3383 0.000210982
       47626   -0.323329     -0.3383 0.000210977
       47627   -0.323277   -0.338299 0.000210973
       47628   -0.323201   -0.338299 0.000210969
       47629   -0.323101   -0.338299 0.000210965
       47630   -0.322977   -0.338298 0.000210961
       47631   -0.322838   -0.338298 0.000210956
       47632   -0.322677   -0.338298 0.000210952
       47633   -0.322499   -0.338298 0.000210948
       47634   -0.322305   -0.338297 0.000210944
       47635   -0.322087   -0.338297  0.00021094
       47636   -0.321865   -0.338296 0.000210936
       47637   -0.321626   -0.338296 0.000210932
       47638   -0.321375   -0.338296 0.000210927
       47639   -0.321116   -0.338295 0.000210923
       47640    -0.32085   -0.338295 0.000210919
       47641   -0.320576   -0.338295 0.000210915
       47642   -0.320295   -0.338294 0.000210911
       47643   -0.320023   -0.338294 0.000210907
       47644   -0.319751   -0.338294 0.000210903
       47645   -0.319482   -0.338293 0.000210899
       47646   -0.319218   -0.338293 0.000210895
       47647   -0.318962   -0.338292 0.000210891
       47648   -0.318721   -0.338292 0.000210887
       47649   -0.318487   -0.338292 0.000210883
       47650   -0.318271   -0.338291 0.000210879
       47651   -0.318073   -0.338291 0.000210875
       47652   -0.317891    -0.33829 0.000210871
       47653   -0.317731    -0.33829 0.000210867
       47654   -0.317595   -0.338289 0.000210863
       47655   -0.317479   -0.338289 0.000210859
       47656   -0.317387   -0.338288 0.000210855
       47657    -0.31732   -0.338288 0.000210851
       47658   -0.317277   -0.338288 0.000210847
       47659   -0.317261   -0.338287 0.000210843
       47660   -0.317266   -0.338287 0.000210839
       47661   -0.317299   -0.338286 0.000210835
       47662   -0.317355   -0.338286 0.000210831
       47663   -0.317435   -0.338285 0.000210827
       47664   -0.317537   -0.338285 0.000210823
       47665   -0.317661   -0.338285 0.000210819
       47666   -0.317807   -0.338284 0.000210815
       47667   -0.317965   -0.338284 0.000210811
       47668   -0.318145   -0.338283 0.000210807
       47669   -0.318334   -0.338283 0.000210803
       47670    -0.31854   -0.338282 0.000210799
       47671   -0.318754   -0.338282 0.000210795
       47672   -0.318973   -0.338282 0.000210791
       47673   -0.319206   -0.338281 0.000210787
       47674   -0.319436   -0.338281 0.000210783
       47675   -0.319672    -0.33828 0.000210779
       47676   -0.319908    -0.33828 0.000210775
       47677    -0.32014    -0.33828 0.000210771
       47678   -0.320371   -0.338279 0.000210767
       47679   -0.320591   -0.338279 0.000210762
       47680   -0.320803   -0.338279 0.000210758
       47681   -0.321007   -0.338278 0.000210754
       47682   -0.321196   -0.338278  0.00021075
       47683    -0.32137   -0.338277 0.000210746
       47684    -0.32153   -0.338277 0.000210742
       47685    -0.32167   -0.338277 0.000210738
       47686   -0.321795   -0.338276 0.000210734
       47687   -0.321906   -0.338276  0.00021073
       47688   -0.321992   -0.338276 0.000210725
       47689   -0.322056   -0.338275 0.000210721
       47690   -0.322103   -0.338275 0.000210717
       47691   -0.322124   -0.338275 0.000210713
       47692   -0.322126   -0.338274 0.000210709
       47693   -0.322106   -0.338274 0.000210705
       47694   -0.322063   -0.338274 0.000210701
       47695   -0.322001   -0.338273 0.000210696
       47696   -0.321915   -0.338273 0.000210692
       47697   -0.321809   -0.338273 0.000210688
       47698   -0.321679   -0.338272 0.000210684
       47699   -0.321528   -0.338272  0.00021068
       47700   -0.321362   -0.338272 0.000210676
       47701   -0.321169   -0.338271 0.000210672
       47702   -0.320953   -0.338271 0.000210667
       47703    -0.32072   -0.338271 0.000210663
       47704   -0.320464    -0.33827 0.000210659
       47705   -0.320194    -0.33827 0.000210655
       47706   -0.319905   -0.338269 0.000210651
       47707   -0.319595   -0.338269 0.000210647
       47708   -0.319265   -0.338269 0.000210643
       47709   -0.318919   -0.338268 0.000210639
       47710   -0.318556   -0.338268 0.000210635
       47711   -0.318173   -0.338267 0.000210631
       47712   -0.317774   -0.338267 0.000210627
       47713    -0.31736   -0.338267 0.000210623
       47714   -0.316927   -0.338266 0.000210619
       47715   -0.316478   -0.338266 0.000210615
       47716   -0.316013   -0.338265 0.000210611
       47717   -0.315535   -0.338265 0.000210607
       47718   -0.315044   -0.338264 0.000210604
       47719   -0.314536   -0.338264   0.0002106
       47720   -0.314012   -0.338263 0.000210596
       47721   -0.313477   -0.338263 0.000210592
       47722   -0.312923   -0.338262 0.000210589
       47723   -0.312362   -0.338262 0.000210585
       47724   -0.311789   -0.338261 0.000210581
       47725   -0.311199    -0.33826 0.000210577
       47726   -0.310592    -0.33826 0.000210574
       47727    -0.30998   -0.338259  0.00021057
       47728   -0.309361   -0.338259 0.000210567
       47729   -0.308729   -0.338258 0.000210563
       47730    -0.30809   -0.338257  0.00021056
       47731   -0.307449   -0.338257 0.000210556
       47732   -0.306806   -0.338256 0.000210553
       47733   -0.306158   -0.338255  0.00021055
       47734   -0.305513   -0.338255 0.000210546
       47735   -0.304871   -0.338254 0.000210543
       47736    -0.30423   -0.338253  0.00021054
       47737   -0.303605   -0.338253 0.000210537
       47738    -0.30299   -0.338252 0.000210534
       47739   -0.302387   -0.338251 0.000210531
       47740     -0.3018    -0.33825 0.000210528
       47741   -0.301239    -0.33825 0.000210525
       47742   -0.300704   -0.338249 0.000210522
       47743   -0.300199   -0.338248 0.000210519
       47744   -0.299729   -0.338247 0.000210516
       47745   -0.299291   -0.338246 0.000210513
       47746   -0.298895   -0.338246  0.00021051
       47747   -0.298544   -0.338245 0.000210507
       47748   -0.298244   -0.338244 0.000210505
       47749   -0.297994   -0.338243 0.000210502
       47750   -0.297795   -0.338242 0.000210499
       47751   -0.297653   -0.338241 0.000210497
       47752    -0.29757   -0.338241 0.000210494
       47753   -0.297547    -0.33824 0.000210491
       47754   -0.297589   -0.338239 0.000210489
       47755   -0.297692   -0.338238 0.000210486
       47756   -0.297855   -0.338237 0.000210483
       47757   -0.298085   -0.338236  0.00021048
       47758   -0.298372   -0.338235 0.000210478
       47759   -0.298722   -0.338235 0.000210475
       47760   -0.299133   -0.338234 0.000210472
       47761   -0.299598   -0.338233 0.000210469
       47762   -0.300111   -0.338232 0.000210466
       47763   -0.300672   -0.338231 0.000210463
       47764   -0.301282   -0.338231  0.00021046
       47765   -0.301928    -0.33823 0.000210457
       47766   -0.302606   -0.338229 0.000210454
       47767   -0.303314   -0.338228 0.000210451
       47768   -0.304048   -0.338228 0.000210448
       47769   -0.304802   -0.338227 0.000210445
       47770   -0.305562   -0.338226 0.000210441
       47771    -0.30633   -0.338226 0.000210438
       47772   -0.307098   -0.338225 0.000210435
       47773   -0.307856   -0.338224 0.000210431
       47774   -0.308603   -0.338224 0.000210428
       47775   -0.309335   -0.338223 0.000210424
       47776   -0.310042   -0.338223 0.000210421
       47777   -0.310727   -0.338222 0.000210417
       47778    -0.31137   -0.338221 0.000210413
       47779   -0.311982   -0.338221  0.00021041
       47780   -0.312553    -0.33822 0.000210406
       47781   -0.313082    -0.33822 0.000210402
       47782   -0.313561   -0.338219 0.000210398
       47783   -0.313994   -0.338219 0.000210395
       47784   -0.314375   -0.338218 0.000210391
       47785   -0.314704   -0.338218 0.000210387
       47786    -0.31498   -0.338217 0.000210383
       47787   -0.315196   -0.338217 0.000210379
       47788   -0.315357   -0.338216 0.000210375
       47789   -0.315465   -0.338216 0.000210372
       47790   -0.315518   -0.338215 0.000210368
       47791   -0.315511   -0.338215 0.000210364
       47792   -0.315449   -0.338214  0.00021036
       47793   -0.315325   -0.338214 0.000210356
       47794   -0.315156   -0.338213 0.000210352
       47795   -0.314934   -0.338213 0.000210348
       47796   -0.314666   -0.338212 0.000210345
       47797   -0.314351   -0.338212 0.000210341
       47798   -0.313991   -0.338211 0.000210337
       47799   -0.313594   -0.338211 0.000210333
       47800   -0.313156    -0.33821 0.000210329
       47801   -0.312689    -0.33821 0.000210326
       47802   -0.312189   -0.338209 0.000210322
       47803   -0.311667   -0.338209 0.000210318
       47804   -0.311122   -0.338208 0.000210315
       47805   -0.310561   -0.338208 0.000210311
       47806   -0.309997   -0.338207 0.000210308
       47807   -0.309422   -0.338206 0.000210304
       47808   -0.308837   -0.338206 0.000210301
       47809   -0.308267   -0.338205 0.000210297
       47810   -0.307707   -0.338205 0.000210294
       47811   -0.307161   -0.338204  0.00021029
       47812   -0.306639   -0.338203 0.000210287
       47813   -0.306144   -0.338203 0.000210284
       47814   -0.305682   -0.338202  0.00021028
       47815    -0.30526   -0.338201 0.000210277
       47816   -0.304879   -0.338201 0.000210274
       47817   -0.304544     -0.3382 0.000210271
       47818   -0.304262   -0.338199 0.000210267
       47819   -0.304036   -0.338198 0.000210264
       47820   -0.303868   -0.338198 0.000210261
       47821   -0.303756   -0.338197 0.000210258
       47822   -0.303715   -0.338196 0.000210255
       47823   -0.303743   -0.338196 0.000210251
       47824   -0.303838   -0.338195 0.000210248
       47825   -0.304001   -0.338194 0.000210245
       47826   -0.304231   -0.338193 0.000210242
       47827   -0.304525   -0.338193 0.000210239
       47828   -0.304881   -0.338192 0.000210235
       47829   -0.305301   -0.338191 0.000210232
       47830   -0.305785   -0.338191 0.000210229
       47831   -0.306323    -0.33819 0.000210226
       47832   -0.306915   -0.338189 0.000210222
       47833   -0.307555   -0.338189 0.000210219
       47834   -0.308237   -0.338188 0.000210215
       47835   -0.308954   -0.338187 0.000210212
       47836   -0.309708   -0.338187 0.000210208
       47837   -0.310494   -0.338186 0.000210205
       47838   -0.311303   -0.338186 0.000210201
       47839   -0.312134   -0.338185 0.000210197
       47840   -0.312978   -0.338185 0.000210194
       47841   -0.313833   -0.338184  0.00021019
       47842   -0.314689   -0.338184 0.000210186
       47843   -0.315542   -0.338183 0.000210182
       47844   -0.316394   -0.338183 0.000210178
       47845   -0.317234   -0.338182 0.000210174
       47846    -0.31806   -0.338182  0.00021017
       47847   -0.318872   -0.338181 0.000210166
       47848    -0.31966   -0.338181 0.000210162
       47849   -0.320424   -0.338181 0.000210158
       47850   -0.321164    -0.33818 0.000210154
       47851   -0.321875    -0.33818  0.00021015
       47852    -0.32256    -0.33818 0.000210146
       47853   -0.323205   -0.338179 0.000210142
       47854   -0.323823   -0.338179 0.000210138
       47855   -0.324404   -0.338179 0.000210133
       47856   -0.324951   -0.338178 0.000210129
       47857   -0.325465   -0.338178 0.000210125
       47858   -0.325939   -0.338178 0.000210121
       47859   -0.326384   -0.338178 0.000210116
       47860   -0.326792   -0.338177 0.000210112
       47861   -0.327164   -0.338177 0.000210108
       47862   -0.327502   -0.338177 0.000210104
       47863   -0.327806   -0.338177 0.000210099
       47864   -0.328076   -0.338177 0.000210095
       47865   -0.328313   -0.338176 0.000210091
       47866    -0.32852   -0.338176 0.000210086
       47867   -0.328696   -0.338176 0.000210082
       47868   -0.328839   -0.338176 0.000210078
       47869   -0.328955   -0.338176 0.000210074
       47870    -0.32904   -0.338175 0.000210069
       47871     -0.3291   -0.338175 0.000210065
       47872   -0.329129   -0.338175 0.000210061
       47873   -0.329134   -0.338175 0.000210056
       47874   -0.329113   -0.338175 0.000210052
       47875   -0.329068   -0.338174 0.000210048
       47876      -0.329   -0.338174 0.000210043
       47877    -0.32891   -0.338174 0.000210039
       47878   -0.328804   -0.338174 0.000210035
       47879   -0.328681   -0.338174 0.000210031
       47880   -0.328534   -0.338173 0.000210026
       47881   -0.328369   -0.338173 0.000210022
       47882   -0.328183   -0.338173 0.000210018
       47883   -0.327981   -0.338173 0.000210013
       47884   -0.327766   -0.338173 0.000210009
       47885   -0.327537   -0.338172 0.000210005
       47886   -0.327291   -0.338172 0.000210001
       47887   -0.327034   -0.338172 0.000209996
       47888   -0.326756   -0.338172 0.000209992
       47889   -0.326466   -0.338171 0.000209988
       47890   -0.326168   -0.338171 0.000209984
       47891   -0.325855   -0.338171 0.000209979
       47892   -0.325531   -0.338171 0.000209975
       47893   -0.325199    -0.33817 0.000209971
       47894   -0.324858    -0.33817 0.000209967
       47895   -0.324506    -0.33817 0.000209963
       47896    -0.32414    -0.33817 0.000209958
       47897   -0.323771   -0.338169 0.000209954
       47898   -0.323389   -0.338169  0.00020995
       47899   -0.322999   -0.338169 0.000209946
       47900     -0.3226   -0.338168 0.000209942
       47901    -0.32219   -0.338168 0.000209938
       47902   -0.321774   -0.338168 0.000209934
       47903    -0.32135   -0.338167  0.00020993
       47904   -0.320922   -0.338167 0.000209925
       47905   -0.320482   -0.338167 0.000209921
       47906   -0.320033   -0.338166 0.000209917
       47907   -0.319576   -0.338166 0.000209913
       47908   -0.319104   -0.338165 0.000209909
       47909   -0.318626   -0.338165 0.000209905
       47910   -0.318143   -0.338165 0.000209901
       47911   -0.317652   -0.338164 0.000209897
       47912   -0.317154   -0.338164 0.000209894
       47913   -0.316643   -0.338163  0.00020989
       47914   -0.316123   -0.338163 0.000209886
       47915   -0.315592   -0.338162 0.000209882
       47916   -0.315047   -0.338162 0.000209878
       47917   -0.314494   -0.338161 0.000209874
       47918   -0.313927   -0.338161  0.00020987
       47919   -0.313353    -0.33816 0.000209867
       47920   -0.312757    -0.33816 0.000209863
       47921   -0.312148   -0.338159 0.000209859
       47922   -0.311518   -0.338159 0.000209856
       47923   -0.310867   -0.338158 0.000209852
       47924   -0.310199   -0.338158 0.000209849
       47925   -0.309511   -0.338157 0.000209845
       47926   -0.308803   -0.338156 0.000209842
       47927   -0.308072   -0.338156 0.000209838
       47928   -0.307315   -0.338155 0.000209835
       47929    -0.30653   -0.338154 0.000209831
       47930   -0.305724   -0.338154 0.000209828
       47931   -0.304883   -0.338153 0.000209825
       47932   -0.304011   -0.338152 0.000209822
       47933   -0.303104   -0.338152 0.000209819
       47934   -0.302165   -0.338151 0.000209816
       47935   -0.301193    -0.33815 0.000209813
       47936   -0.300179   -0.338149  0.00020981
       47937   -0.299129   -0.338148 0.000209807
       47938   -0.298043   -0.338148 0.000209804
       47939    -0.29691   -0.338147 0.000209802
       47940   -0.295743   -0.338146 0.000209799
       47941   -0.294533   -0.338145 0.000209797
       47942   -0.293284   -0.338144 0.000209794
       47943   -0.291996   -0.338143 0.000209792
       47944   -0.290668   -0.338142  0.00020979
       47945   -0.289306   -0.338141 0.000209788
       47946   -0.287909    -0.33814 0.000209787
       47947   -0.286481   -0.338139 0.000209785
       47948   -0.285015   -0.338138 0.000209783
       47949   -0.283532   -0.338137 0.000209782
       47950   -0.282028   -0.338135 0.000209781
       47951   -0.280517   -0.338134  0.00020978
       47952   -0.278993   -0.338133 0.000209779
       47953   -0.277465   -0.338132 0.000209779
       47954   -0.275935    -0.33813 0.000209778
       47955   -0.274426   -0.338129 0.000209778
       47956   -0.272932   -0.338128 0.000209778
       47957    -0.27147   -0.338126 0.000209779
       47958   -0.270042   -0.338125 0.000209779
       47959    -0.26866   -0.338124  0.00020978
       47960   -0.267328   -0.338122  0.00020978
       47961   -0.266064   -0.338121 0.000209781
       47962    -0.26486   -0.338119 0.000209783
       47963   -0.263739   -0.338117 0.000209784
       47964     -0.2627   -0.338116 0.000209785
       47965   -0.261752   -0.338114 0.000209787
       47966   -0.260901   -0.338113 0.000209789
       47967   -0.260154   -0.338111 0.000209791
       47968   -0.259512   -0.338109 0.000209793
       47969   -0.258979   -0.338108 0.000209795
       47970   -0.258547   -0.338106 0.000209797
       47971   -0.258238   -0.338104 0.000209799
       47972   -0.258033   -0.338103 0.000209802
       47973   -0.257937   -0.338101 0.000209804
       47974   -0.257943   -0.338099 0.000209806
       47975    -0.25805   -0.338098 0.000209809
       47976   -0.258249   -0.338096 0.000209811
       47977   -0.258541   -0.338094 0.000209813
       47978   -0.258916   -0.338093 0.000209815
       47979   -0.259368   -0.338091 0.000209817
       47980   -0.259888    -0.33809 0.000209819
       47981   -0.260475   -0.338088 0.000209821
       47982   -0.261114   -0.338086 0.000209823
       47983   -0.261808   -0.338085 0.000209824
       47984   -0.262538   -0.338083 0.000209826
       47985   -0.263299   -0.338082 0.000209827
       47986   -0.264088    -0.33808 0.000209829
       47987   -0.264896   -0.338079  0.00020983
       47988   -0.265718   -0.338077 0.000209831
       47989   -0.266548   -0.338076 0.000209832
       47990   -0.267383   -0.338074 0.000209832
       47991   -0.268222   -0.338073 0.000209833
       47992   -0.269047   -0.338071 0.000209834
       47993   -0.269874    -0.33807 0.000209834
       47994   -0.270684   -0.338068 0.000209834
       47995   -0.271481   -0.338067 0.000209835
       47996   -0.272263   -0.338066 0.000209835
       47997   -0.273028   -0.338064 0.000209835
       47998   -0.273776   -0.338063 0.000209835
       47999   -0.274506   -0.338062 0.000209835
       48000   -0.275219    -0.33806 0.000209834
       48001   -0.275913   -0.338059 0.000209834
       48002   -0.276587   -0.338058 0.000209833
       48003   -0.277244   -0.338056 0.000209833
       48004   -0.277882   -0.338055 0.000209832
       48005   -0.278496   -0.338054 0.000209832
       48006   -0.279094   -0.338053 0.000209831
       48007   -0.279672   -0.338051  0.00020983
       48008   -0.280228    -0.33805 0.000209829
       48009   -0.280766   -0.338049 0.000209828
       48010   -0.281288   -0.338048 0.000209827
       48011   -0.281787   -0.338047 0.000209826
       48012   -0.282266   -0.338046 0.000209825
       48013   -0.282722   -0.338044 0.000209824
       48014   -0.283157   -0.338043 0.000209822
       48015   -0.283568   -0.338042 0.000209821
       48016   -0.283954   -0.338041  0.00020982
       48017   -0.284311    -0.33804 0.000209818
       48018    -0.28464   -0.338039 0.000209817
       48019   -0.284935   -0.338038 0.000209815
       48020   -0.285197   -0.338037 0.000209814
       48021   -0.285418   -0.338035 0.000209812
       48022   -0.285597   -0.338034 0.000209811
       48023    -0.28573   -0.338033 0.000209809
       48024   -0.285818   -0.338032 0.000209808
       48025   -0.285848   -0.338031 0.000209806
       48026   -0.285813    -0.33803 0.000209805
       48027    -0.28572   -0.338029 0.000209803
       48028   -0.285554   -0.338028 0.000209802
       48029   -0.285317   -0.338027   0.0002098
       48030   -0.284992   -0.338026 0.000209799
       48031    -0.28458   -0.338025 0.000209797
       48032   -0.284074   -0.338023 0.000209796
       48033   -0.283463   -0.338022 0.000209795
       48034   -0.282755   -0.338021 0.000209793
       48035   -0.281938    -0.33802 0.000209792
       48036   -0.280999   -0.338019 0.000209791
       48037   -0.279947   -0.338018  0.00020979
       48038   -0.278773   -0.338016  0.00020979
       48039   -0.277482   -0.338015 0.000209789
       48040   -0.276067   -0.338014 0.000209789
       48041    -0.27453   -0.338012 0.000209788
       48042   -0.272882   -0.338011 0.000209788
       48043   -0.271122    -0.33801 0.000209789
       48044   -0.269263   -0.338008 0.000209789
       48045   -0.267308   -0.338007  0.00020979
       48046   -0.265284   -0.338005 0.000209791
       48047     -0.2632   -0.338004 0.000209792
       48048    -0.26108   -0.338002 0.000209794
       48049   -0.258943   -0.338001 0.000209796
       48050   -0.256813   -0.337999 0.000209799
       48051   -0.254729   -0.337997 0.000209802
       48052   -0.252713   -0.337995 0.000209805
       48053   -0.250807   -0.337993 0.000209808
       48054   -0.249041   -0.337992 0.000209812
       48055   -0.247444    -0.33799 0.000209816
       48056   -0.246048   -0.337988  0.00020982
       48057   -0.244892   -0.337986 0.000209825
       48058      -0.244   -0.337984  0.00020983
       48059   -0.243391   -0.337982 0.000209835
       48060   -0.243083    -0.33798 0.000209839
       48061     -0.2431   -0.337978 0.000209844
       48062   -0.243438   -0.337976 0.000209849
       48063   -0.244115   -0.337974 0.000209854
       48064   -0.245114   -0.337972 0.000209859
       48065   -0.246431    -0.33797 0.000209863
       48066   -0.248043   -0.337968 0.000209867
       48067   -0.249931   -0.337967  0.00020987
       48068   -0.252074   -0.337965 0.000209874
       48069   -0.254437   -0.337963 0.000209876
       48070   -0.256994   -0.337961 0.000209879
       48071   -0.259705    -0.33796 0.000209881
       48072   -0.262539   -0.337958 0.000209882
       48073   -0.265459   -0.337957 0.000209883
       48074   -0.268437   -0.337955 0.000209884
       48075   -0.271436   -0.337954 0.000209884
       48076   -0.274435   -0.337953 0.000209884
       48077   -0.277407   -0.337951 0.000209883
       48078   -0.280323    -0.33795 0.000209882
       48079   -0.283172   -0.337949 0.000209881
       48080    -0.28593   -0.337948  0.00020988
       48081   -0.288584   -0.337947 0.000209878
       48082   -0.291128   -0.337946 0.000209876
       48083    -0.29355   -0.337945 0.000209873
       48084   -0.295845   -0.337944 0.000209871
       48085   -0.298004   -0.337943 0.000209868
       48086   -0.300043   -0.337942 0.000209865
       48087   -0.301941   -0.337942 0.000209862
       48088   -0.303704   -0.337941 0.000209859
       48089    -0.30534    -0.33794 0.000209856
       48090   -0.306852    -0.33794 0.000209852
       48091    -0.30824   -0.337939 0.000209849
       48092   -0.309506   -0.337938 0.000209845
       48093   -0.310662   -0.337938 0.000209842
       48094   -0.311712   -0.337937 0.000209838
       48095   -0.312656   -0.337937 0.000209834
       48096   -0.313501   -0.337936 0.000209831
       48097    -0.31425   -0.337936 0.000209827
       48098   -0.314916   -0.337935 0.000209823
       48099   -0.315489   -0.337935 0.000209819
       48100   -0.315988   -0.337934 0.000209815
       48101   -0.316413   -0.337934 0.000209811
       48102   -0.316765   -0.337933 0.000209808
       48103   -0.317051   -0.337933 0.000209804
       48104   -0.317277   -0.337933   0.0002098
       48105   -0.317441   -0.337932 0.000209796
       48106   -0.317548   -0.337932 0.000209792
       48107   -0.317603   -0.337931 0.000209788
       48108   -0.317611   -0.337931 0.000209784
       48109   -0.317566   -0.337931  0.00020978
       48110   -0.317477    -0.33793 0.000209776
       48111   -0.317341    -0.33793 0.000209772
       48112   -0.317163   -0.337929 0.000209768
       48113   -0.316943   -0.337929 0.000209764
       48114    -0.31668   -0.337928  0.00020976
       48115   -0.316379   -0.337928 0.000209757
       48116   -0.316038   -0.337927 0.000209753
       48117   -0.315653   -0.337927 0.000209749
       48118   -0.315233   -0.337927 0.000209745
       48119   -0.314768   -0.337926 0.000209741
       48120   -0.314271   -0.337926 0.000209737
       48121   -0.313732   -0.337925 0.000209734
       48122   -0.313159   -0.337925  0.00020973
       48123   -0.312546   -0.337924 0.000209726
       48124   -0.311888   -0.337923 0.000209723
       48125   -0.311192   -0.337923 0.000209719
       48126   -0.310458   -0.337922 0.000209715
       48127   -0.309678   -0.337922 0.000209712
       48128   -0.308859   -0.337921 0.000209708
       48129   -0.307996   -0.337921 0.000209705
       48130   -0.307094    -0.33792 0.000209702
       48131    -0.30615   -0.337919 0.000209698
       48132   -0.305162   -0.337919 0.000209695
