#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       31823   -0.345281   -0.324526 0.000201093
       31824   -0.345738   -0.324526 0.000201088
       31825   -0.346133   -0.324527 0.000201083
       31826   -0.346475   -0.324528 0.000201078
       31827    -0.34675   -0.324528 0.000201072
       31828    -0.34696   -0.324529 0.000201067
       31829     -0.3471    -0.32453 0.000201062
       31830   -0.347173    -0.32453 0.000201057
       31831   -0.347176   -0.324531 0.000201052
       31832   -0.347108   -0.324532 0.000201047
       31833   -0.346967   -0.324533 0.000201042
       31834   -0.346752   -0.324533 0.000201037
       31835   -0.346467   -0.324534 0.000201032
       31836   -0.346116   -0.324535 0.000201027
       31837   -0.345692   -0.324535 0.000201021
       31838   -0.345194   -0.324536 0.000201016
       31839   -0.344636   -0.324537 0.000201011
       31840   -0.344007   -0.324537 0.000201005
       31841   -0.343313   -0.324538    0.000201
       31842   -0.342555   -0.324538 0.000200995
       31843   -0.341745   -0.324539 0.000200989
       31844   -0.340875   -0.324539 0.000200983
       31845   -0.339955    -0.32454 0.000200978
       31846   -0.338991    -0.32454 0.000200972
       31847   -0.337985   -0.324541 0.000200966
       31848    -0.33694   -0.324541  0.00020096
       31849   -0.335857   -0.324541 0.000200954
       31850   -0.334746   -0.324542 0.000200948
       31851   -0.333609   -0.324542 0.000200942
       31852   -0.332453   -0.324542 0.000200936
       31853   -0.331277   -0.324543 0.000200929
       31854    -0.33009   -0.324543 0.000200923
       31855     -0.3289   -0.324543 0.000200917
       31856   -0.327706   -0.324543 0.000200911
       31857   -0.326517   -0.324543 0.000200904
       31858   -0.325341   -0.324543 0.000200898
       31859   -0.324184   -0.324543 0.000200892
       31860   -0.323039   -0.324543 0.000200885
       31861   -0.321928   -0.324543 0.000200879
       31862   -0.320851   -0.324543 0.000200873
       31863   -0.319807   -0.324543 0.000200867
       31864   -0.318805   -0.324542  0.00020086
       31865   -0.317848   -0.324542 0.000200854
       31866   -0.316946   -0.324542 0.000200848
       31867    -0.31609   -0.324542 0.000200842
       31868    -0.31529   -0.324541 0.000200836
       31869   -0.314548   -0.324541  0.00020083
       31870   -0.313866   -0.324541 0.000200824
       31871   -0.313249    -0.32454 0.000200818
       31872   -0.312687    -0.32454 0.000200812
       31873   -0.312195    -0.32454 0.000200806
       31874   -0.311768   -0.324539   0.0002008
       31875   -0.311398   -0.324539 0.000200794
       31876   -0.311096   -0.324538 0.000200788
       31877   -0.310855   -0.324538 0.000200782
       31878   -0.310674   -0.324538 0.000200777
       31879   -0.310549   -0.324537 0.000200771
       31880   -0.310481   -0.324537 0.000200765
       31881   -0.310468   -0.324536 0.000200759
       31882   -0.310503   -0.324536 0.000200753
       31883   -0.310581   -0.324535 0.000200748
       31884    -0.31071   -0.324535 0.000200742
       31885   -0.310876   -0.324535 0.000200736
       31886   -0.311079   -0.324534  0.00020073
       31887   -0.311314   -0.324534 0.000200724
       31888   -0.311577   -0.324533 0.000200718
       31889   -0.311869   -0.324533 0.000200712
       31890   -0.312181   -0.324532 0.000200706
       31891   -0.312515   -0.324532   0.0002007
       31892   -0.312867   -0.324532 0.000200695
       31893   -0.313234   -0.324531 0.000200689
       31894   -0.313611   -0.324531 0.000200683
       31895   -0.313995   -0.324531 0.000200677
       31896   -0.314388    -0.32453  0.00020067
       31897   -0.314787    -0.32453 0.000200664
       31898   -0.315193    -0.32453 0.000200658
       31899   -0.315603    -0.32453 0.000200652
       31900   -0.316016   -0.324529 0.000200646
       31901   -0.316428   -0.324529  0.00020064
       31902   -0.316843   -0.324529 0.000200634
       31903   -0.317253   -0.324529 0.000200628
       31904   -0.317665   -0.324528 0.000200622
       31905   -0.318079   -0.324528 0.000200615
       31906    -0.31849   -0.324528 0.000200609
       31907   -0.318901   -0.324528 0.000200603
       31908   -0.319311   -0.324528 0.000200597
       31909   -0.319717   -0.324527  0.00020059
       31910    -0.32012   -0.324527 0.000200584
       31911   -0.320526   -0.324527 0.000200578
       31912   -0.320928   -0.324527 0.000200572
       31913   -0.321326   -0.324527 0.000200565
       31914    -0.32172   -0.324527 0.000200559
       31915   -0.322107   -0.324527 0.000200553
       31916   -0.322493   -0.324527 0.000200547
       31917   -0.322868   -0.324527  0.00020054
       31918   -0.323242   -0.324527 0.000200534
       31919   -0.323619   -0.324527 0.000200528
       31920   -0.323977   -0.324527 0.000200522
       31921   -0.324328   -0.324527 0.000200515
       31922   -0.324672   -0.324527 0.000200509
       31923   -0.325008   -0.324527 0.000200503
       31924   -0.325326   -0.324527 0.000200496
       31925   -0.325633   -0.324527  0.00020049
       31926   -0.325926   -0.324527 0.000200484
       31927   -0.326202   -0.324527 0.000200478
       31928   -0.326457   -0.324527 0.000200471
       31929   -0.326695   -0.324527 0.000200465
       31930   -0.326908   -0.324527 0.000200459
       31931   -0.327109   -0.324527 0.000200453
       31932   -0.327276   -0.324527 0.000200446
       31933   -0.327417   -0.324527  0.00020044
       31934    -0.32753   -0.324527 0.000200434
       31935    -0.32761   -0.324527 0.000200428
       31936   -0.327662   -0.324528 0.000200421
       31937    -0.32768   -0.324528 0.000200415
       31938   -0.327661   -0.324528 0.000200409
       31939   -0.327606   -0.324528 0.000200403
       31940    -0.32751   -0.324528 0.000200396
       31941   -0.327381   -0.324528  0.00020039
       31942    -0.32721   -0.324528 0.000200384
       31943   -0.327001   -0.324528 0.000200378
       31944   -0.326746   -0.324528 0.000200371
       31945   -0.326446   -0.324528 0.000200365
       31946   -0.326104   -0.324528 0.000200359
       31947   -0.325717   -0.324528 0.000200352
       31948   -0.325288   -0.324528 0.000200346
       31949   -0.324815   -0.324528  0.00020034
       31950   -0.324296   -0.324528 0.000200334
       31951   -0.323733   -0.324528 0.000200327
       31952   -0.323127   -0.324528 0.000200321
       31953   -0.322483   -0.324528 0.000200315
       31954     -0.3218   -0.324528 0.000200309
       31955   -0.321079   -0.324528 0.000200302
       31956   -0.320319   -0.324528 0.000200296
       31957   -0.319528   -0.324528  0.00020029
       31958    -0.31871   -0.324528 0.000200284
       31959   -0.317868   -0.324527 0.000200278
       31960   -0.317003   -0.324527 0.000200271
       31961   -0.316124   -0.324527 0.000200265
       31962   -0.315233   -0.324527 0.000200259
       31963   -0.314342   -0.324526 0.000200253
       31964   -0.313449   -0.324526 0.000200247
       31965   -0.312555   -0.324526 0.000200241
       31966   -0.311673   -0.324525 0.000200236
       31967   -0.310811   -0.324525  0.00020023
       31968   -0.309962   -0.324524 0.000200224
       31969   -0.309151   -0.324524 0.000200218
       31970   -0.308369   -0.324523 0.000200213
       31971    -0.30763   -0.324523 0.000200207
       31972   -0.306936   -0.324522 0.000200202
       31973   -0.306291   -0.324522 0.000200196
       31974   -0.305707   -0.324521 0.000200191
       31975   -0.305177    -0.32452 0.000200185
       31976   -0.304715    -0.32452  0.00020018
       31977    -0.30432   -0.324519 0.000200175
       31978   -0.303984   -0.324519  0.00020017
       31979   -0.303717   -0.324518 0.000200164
       31980   -0.303522   -0.324517 0.000200159
       31981   -0.303399   -0.324517 0.000200154
       31982   -0.303347   -0.324516 0.000200149
       31983   -0.303362   -0.324515 0.000200144
       31984   -0.303441   -0.324515 0.000200139
       31985   -0.303582   -0.324514 0.000200133
       31986   -0.303784   -0.324513 0.000200128
       31987   -0.304046   -0.324513 0.000200123
       31988    -0.30436   -0.324512 0.000200118
       31989   -0.304727   -0.324511 0.000200112
       31990    -0.30514   -0.324511 0.000200107
       31991   -0.305584    -0.32451 0.000200102
       31992   -0.306071    -0.32451 0.000200096
       31993   -0.306589   -0.324509 0.000200091
       31994   -0.307135   -0.324509 0.000200085
       31995   -0.307702   -0.324508  0.00020008
       31996    -0.30829   -0.324508 0.000200074
       31997   -0.308889   -0.324507 0.000200068
       31998   -0.309495   -0.324507 0.000200063
       31999   -0.310104   -0.324506 0.000200057
       32000   -0.310722   -0.324506 0.000200051
       32001    -0.31134   -0.324505 0.000200045
       32002   -0.311955   -0.324505 0.000200039
       32003   -0.312565   -0.324504 0.000200034
       32004    -0.31317   -0.324504 0.000200028
       32005   -0.313759   -0.324504 0.000200022
       32006    -0.31434   -0.324503 0.000200016
       32007   -0.314916   -0.324503  0.00020001
       32008   -0.315474   -0.324503 0.000200004
       32009   -0.316016   -0.324503 0.000199998
       32010   -0.316544   -0.324502 0.000199991
       32011   -0.317062   -0.324502 0.000199985
       32012   -0.317562   -0.324502 0.000199979
       32013   -0.318046   -0.324502 0.000199973
       32014   -0.318515   -0.324502 0.000199967
       32015   -0.318976   -0.324501 0.000199961
       32016   -0.319418   -0.324501 0.000199955
       32017   -0.319846   -0.324501 0.000199948
       32018   -0.320255   -0.324501 0.000199942
       32019   -0.320654   -0.324501 0.000199936
       32020   -0.321044   -0.324501  0.00019993
       32021   -0.321417   -0.324501 0.000199923
       32022   -0.321774   -0.324501 0.000199917
       32023   -0.322135     -0.3245 0.000199911
       32024   -0.322476     -0.3245 0.000199905
       32025   -0.322804     -0.3245 0.000199899
       32026   -0.323121     -0.3245 0.000199892
       32027   -0.323431     -0.3245 0.000199886
       32028   -0.323729     -0.3245  0.00019988
       32029   -0.324018     -0.3245 0.000199874
       32030   -0.324296     -0.3245 0.000199867
       32031   -0.324572     -0.3245 0.000199861
       32032   -0.324839     -0.3245 0.000199855
       32033   -0.325096     -0.3245 0.000199849
       32034   -0.325342     -0.3245 0.000199842
       32035   -0.325583     -0.3245 0.000199836
       32036   -0.325813     -0.3245  0.00019983
       32037   -0.326038     -0.3245 0.000199824
       32038   -0.326246     -0.3245 0.000199817
       32039   -0.326454   -0.324501 0.000199811
       32040   -0.326654   -0.324501 0.000199805
       32041   -0.326848   -0.324501 0.000199799
       32042   -0.327036   -0.324501 0.000199793
       32043   -0.327223   -0.324501 0.000199786
       32044   -0.327395   -0.324501  0.00019978
       32045    -0.32756   -0.324501 0.000199774
       32046   -0.327722   -0.324501 0.000199768
       32047   -0.327874   -0.324501 0.000199762
       32048   -0.328021   -0.324501 0.000199755
       32049   -0.328156   -0.324501 0.000199749
       32050   -0.328285   -0.324502 0.000199743
       32051   -0.328407   -0.324502 0.000199737
       32052   -0.328516   -0.324502 0.000199731
       32053    -0.32862   -0.324502 0.000199724
       32054   -0.328719   -0.324502 0.000199718
       32055   -0.328805   -0.324502 0.000199712
       32056   -0.328888   -0.324502 0.000199706
       32057    -0.32896   -0.324502   0.0001997
       32058   -0.329025   -0.324503 0.000199693
       32059    -0.32908   -0.324503 0.000199687
       32060   -0.329129   -0.324503 0.000199681
       32061   -0.329171   -0.324503 0.000199675
       32062   -0.329202   -0.324503 0.000199669
       32063    -0.32923   -0.324503 0.000199663
       32064   -0.329248   -0.324503 0.000199656
       32065    -0.32926   -0.324504  0.00019965
       32066   -0.329262   -0.324504 0.000199644
       32067   -0.329256   -0.324504 0.000199638
       32068   -0.329242   -0.324504 0.000199632
       32069   -0.329219   -0.324504 0.000199626
       32070   -0.329192   -0.324504 0.000199619
       32071   -0.329153   -0.324505 0.000199613
       32072   -0.329111   -0.324505 0.000199607
       32073   -0.329062   -0.324505 0.000199601
       32074   -0.329005   -0.324505 0.000199595
       32075   -0.328939   -0.324505 0.000199589
       32076   -0.328863   -0.324505 0.000199582
       32077   -0.328783   -0.324505 0.000199576
       32078   -0.328696   -0.324505  0.00019957
       32079   -0.328602   -0.324506 0.000199564
       32080   -0.328499   -0.324506 0.000199558
       32081   -0.328393   -0.324506 0.000199551
       32082   -0.328281   -0.324506 0.000199545
       32083   -0.328158   -0.324506 0.000199539
       32084   -0.328035   -0.324506 0.000199533
       32085   -0.327907   -0.324506 0.000199527
       32086   -0.327777   -0.324506  0.00019952
       32087   -0.327643   -0.324507 0.000199514
       32088   -0.327496   -0.324507 0.000199508
       32089   -0.327357   -0.324507 0.000199502
       32090   -0.327211   -0.324507 0.000199496
       32091   -0.327063   -0.324507 0.000199489
       32092   -0.326914   -0.324507 0.000199483
       32093   -0.326762   -0.324507 0.000199477
       32094   -0.326607   -0.324507 0.000199471
       32095   -0.326457   -0.324507 0.000199465
       32096   -0.326314   -0.324507 0.000199458
       32097   -0.326165   -0.324507 0.000199452
       32098   -0.326024   -0.324507 0.000199446
       32099   -0.325884   -0.324507  0.00019944
       32100   -0.325749   -0.324507 0.000199434
       32101   -0.325621   -0.324507 0.000199427
       32102   -0.325494   -0.324507 0.000199421
       32103   -0.325374   -0.324507 0.000199415
       32104   -0.325266   -0.324507 0.000199409
       32105   -0.325162   -0.324507 0.000199403
       32106   -0.325069   -0.324508 0.000199396
       32107   -0.324989   -0.324508  0.00019939
       32108   -0.324921   -0.324508 0.000199384
       32109   -0.324859   -0.324508 0.000199378
       32110   -0.324813   -0.324508 0.000199372
       32111   -0.324775   -0.324508 0.000199365
       32112   -0.324749   -0.324508 0.000199359
       32113   -0.324731   -0.324508 0.000199353
       32114   -0.324725   -0.324508 0.000199347
       32115    -0.32474   -0.324508 0.000199341
       32116   -0.324765   -0.324508 0.000199334
       32117   -0.324802   -0.324508 0.000199328
       32118   -0.324855   -0.324508 0.000199322
       32119   -0.324917   -0.324508 0.000199316
       32120   -0.324989   -0.324508 0.000199309
       32121   -0.325072   -0.324508 0.000199303
       32122   -0.325165   -0.324508 0.000199297
       32123   -0.325271   -0.324508 0.000199291
       32124   -0.325384   -0.324508 0.000199285
       32125   -0.325508   -0.324508 0.000199278
       32126   -0.325634   -0.324508 0.000199272
       32127   -0.325771   -0.324508 0.000199266
       32128   -0.325905   -0.324508  0.00019926
       32129   -0.326046   -0.324508 0.000199254
       32130   -0.326186   -0.324508 0.000199247
       32131   -0.326326   -0.324508 0.000199241
       32132   -0.326457   -0.324508 0.000199235
       32133   -0.326586   -0.324508 0.000199229
       32134    -0.32671   -0.324508 0.000199223
       32135   -0.326822   -0.324508 0.000199217
       32136   -0.326926   -0.324508  0.00019921
       32137   -0.327018   -0.324508 0.000199204
       32138   -0.327096   -0.324509 0.000199198
       32139    -0.32716   -0.324509 0.000199192
       32140   -0.327202   -0.324509 0.000199186
       32141   -0.327231   -0.324509 0.000199179
       32142   -0.327236   -0.324509 0.000199173
       32143   -0.327213   -0.324509 0.000199167
       32144   -0.327167   -0.324509 0.000199161
       32145   -0.327096   -0.324509 0.000199155
       32146      -0.327   -0.324509 0.000199149
       32147   -0.326873   -0.324509 0.000199142
       32148   -0.326706   -0.324509 0.000199136
       32149   -0.326516   -0.324509  0.00019913
       32150   -0.326293   -0.324509 0.000199124
       32151   -0.326032    -0.32451 0.000199118
       32152   -0.325737    -0.32451 0.000199111
       32153   -0.325406    -0.32451 0.000199105
       32154   -0.325035    -0.32451 0.000199099
       32155    -0.32463    -0.32451 0.000199093
       32156   -0.324188    -0.32451 0.000199087
       32157   -0.323705    -0.32451  0.00019908
       32158   -0.323187    -0.32451 0.000199074
       32159   -0.322634   -0.324509 0.000199068
       32160   -0.322042   -0.324509 0.000199062
       32161   -0.321421   -0.324509 0.000199056
       32162   -0.320764   -0.324509  0.00019905
       32163   -0.320083   -0.324509 0.000199043
       32164   -0.319377   -0.324509 0.000199037
       32165   -0.318645   -0.324509 0.000199031
       32166   -0.317893   -0.324508 0.000199025
       32167   -0.317122   -0.324508 0.000199019
       32168   -0.316337   -0.324508 0.000199013
       32169   -0.315542   -0.324508 0.000199007
       32170   -0.314746   -0.324507 0.000199001
       32171   -0.313949   -0.324507 0.000198995
       32172   -0.313152   -0.324507 0.000198989
       32173   -0.312367   -0.324506 0.000198984
       32174   -0.311597   -0.324506 0.000198978
       32175    -0.31084   -0.324506 0.000198972
       32176   -0.310115   -0.324505 0.000198966
       32177   -0.309415   -0.324505 0.000198961
       32178   -0.308757   -0.324504 0.000198955
       32179   -0.308139   -0.324504  0.00019895
       32180   -0.307576   -0.324503 0.000198944
       32181   -0.307063   -0.324503 0.000198939
       32182   -0.306605   -0.324502 0.000198933
       32183   -0.306208   -0.324501 0.000198928
       32184   -0.305877   -0.324501 0.000198923
       32185   -0.305617     -0.3245 0.000198917
       32186   -0.305428     -0.3245 0.000198912
       32187    -0.30531   -0.324499 0.000198907
       32188   -0.305272   -0.324498 0.000198901
       32189   -0.305307   -0.324498 0.000198896
       32190   -0.305415   -0.324497 0.000198891
       32191   -0.305598   -0.324497 0.000198885
       32192   -0.305856   -0.324496  0.00019888
       32193   -0.306189   -0.324496 0.000198875
       32194   -0.306591   -0.324495 0.000198869
       32195    -0.30706   -0.324494 0.000198864
       32196   -0.307586   -0.324494 0.000198858
       32197   -0.308172   -0.324493 0.000198853
       32198   -0.308821   -0.324493 0.000198847
       32199   -0.309516   -0.324492 0.000198842
       32200   -0.310257   -0.324492 0.000198836
       32201   -0.311042   -0.324492  0.00019883
       32202   -0.311867   -0.324491 0.000198824
       32203   -0.312721   -0.324491 0.000198819
       32204   -0.313603   -0.324491 0.000198813
       32205   -0.314506    -0.32449 0.000198807
       32206   -0.315425    -0.32449 0.000198801
       32207   -0.316356    -0.32449 0.000198795
       32208   -0.317294   -0.324489 0.000198789
       32209   -0.318239   -0.324489 0.000198783
       32210   -0.319178   -0.324489 0.000198777
       32211    -0.32012   -0.324489  0.00019877
       32212   -0.321052   -0.324489 0.000198764
       32213   -0.321971   -0.324489 0.000198758
       32214   -0.322873   -0.324489 0.000198752
       32215   -0.323764   -0.324489 0.000198746
       32216   -0.324642   -0.324489  0.00019874
       32217   -0.325495   -0.324489 0.000198734
       32218   -0.326329   -0.324489 0.000198727
       32219   -0.327138   -0.324489 0.000198721
       32220   -0.327924   -0.324489 0.000198715
       32221   -0.328683   -0.324489 0.000198709
       32222   -0.329414   -0.324489 0.000198703
       32223   -0.330125   -0.324489 0.000198697
       32224   -0.330816    -0.32449 0.000198691
       32225    -0.33147    -0.32449 0.000198685
       32226   -0.332097    -0.32449 0.000198679
       32227   -0.332693    -0.32449 0.000198673
       32228   -0.333267   -0.324491 0.000198667
       32229   -0.333817   -0.324491 0.000198661
       32230   -0.334332   -0.324491 0.000198655
       32231   -0.334824   -0.324492 0.000198649
       32232   -0.335289   -0.324492 0.000198643
       32233    -0.33573   -0.324492 0.000198637
       32234   -0.336146   -0.324493 0.000198631
       32235   -0.336539   -0.324493 0.000198625
       32236   -0.336909   -0.324493  0.00019862
       32237   -0.337256   -0.324494 0.000198614
       32238    -0.33759   -0.324494 0.000198608
       32239   -0.337897   -0.324495 0.000198602
       32240    -0.33819   -0.324495 0.000198597
       32241   -0.338464   -0.324495 0.000198591
       32242   -0.338717   -0.324496 0.000198585
       32243   -0.338955   -0.324496  0.00019858
       32244    -0.33918   -0.324497 0.000198574
       32245   -0.339387   -0.324497 0.000198568
       32246    -0.33958   -0.324498 0.000198563
       32247    -0.33977   -0.324498 0.000198557
       32248   -0.339949   -0.324499 0.000198552
       32249   -0.340118   -0.324499 0.000198546
       32250   -0.340283     -0.3245 0.000198541
       32251   -0.340437     -0.3245 0.000198535
       32252   -0.340586   -0.324501  0.00019853
       32253   -0.340735   -0.324501 0.000198524
       32254   -0.340882   -0.324502 0.000198518
       32255   -0.341026   -0.324502 0.000198513
       32256   -0.341174   -0.324503 0.000198508
       32257   -0.341321   -0.324503 0.000198502
       32258   -0.341471   -0.324504 0.000198497
       32259    -0.34163   -0.324504 0.000198491
       32260    -0.34179   -0.324505 0.000198486
       32261   -0.341958   -0.324505  0.00019848
       32262    -0.34213   -0.324506 0.000198475
       32263   -0.342312   -0.324506  0.00019847
       32264   -0.342509   -0.324507 0.000198464
       32265   -0.342715   -0.324508 0.000198459
       32266   -0.342933   -0.324508 0.000198453
       32267   -0.343159   -0.324509 0.000198448
       32268   -0.343396   -0.324509 0.000198443
       32269   -0.343645    -0.32451 0.000198438
       32270   -0.343902    -0.32451 0.000198432
       32271   -0.344177   -0.324511 0.000198427
       32272   -0.344463   -0.324512 0.000198422
       32273   -0.344765   -0.324512 0.000198417
       32274   -0.345081   -0.324513 0.000198412
       32275   -0.345412   -0.324514 0.000198407
       32276   -0.345754   -0.324514 0.000198402
       32277   -0.346109   -0.324515 0.000198397
       32278   -0.346479   -0.324516 0.000198392
       32279   -0.346856   -0.324516 0.000198387
       32280   -0.347251   -0.324517 0.000198382
       32281    -0.34765   -0.324518 0.000198377
       32282   -0.348066   -0.324518 0.000198372
       32283   -0.348491   -0.324519 0.000198367
       32284   -0.348926    -0.32452 0.000198363
       32285   -0.349366   -0.324521 0.000198358
       32286   -0.349805   -0.324521 0.000198353
       32287   -0.350253   -0.324522 0.000198349
       32288    -0.35071   -0.324523 0.000198344
       32289   -0.351165   -0.324524  0.00019834
       32290   -0.351619   -0.324525 0.000198336
       32291    -0.35207   -0.324526 0.000198331
       32292   -0.352525   -0.324526 0.000198327
       32293   -0.352977   -0.324527 0.000198323
       32294   -0.353425   -0.324528 0.000198319
       32295   -0.353869   -0.324529 0.000198315
       32296   -0.354305    -0.32453 0.000198311
       32297   -0.354729   -0.324531 0.000198307
       32298   -0.355147   -0.324532 0.000198303
       32299   -0.355552   -0.324533 0.000198299
       32300    -0.35595   -0.324534 0.000198295
       32301   -0.356329   -0.324535 0.000198292
       32302   -0.356688   -0.324536 0.000198288
       32303   -0.357039   -0.324537 0.000198284
       32304   -0.357362   -0.324538 0.000198281
       32305   -0.357672   -0.324539 0.000198277
       32306   -0.357958    -0.32454 0.000198274
       32307   -0.358217   -0.324541  0.00019827
       32308   -0.358453   -0.324542 0.000198267
       32309   -0.358664   -0.324543 0.000198264
       32310   -0.358848   -0.324544  0.00019826
       32311   -0.359002   -0.324545 0.000198257
       32312   -0.359127   -0.324546 0.000198254
       32313    -0.35922   -0.324547 0.000198251
       32314    -0.35928   -0.324548 0.000198248
       32315   -0.359309    -0.32455 0.000198244
       32316   -0.359301   -0.324551 0.000198241
       32317   -0.359264   -0.324552 0.000198238
       32318   -0.359183   -0.324553 0.000198235
       32319   -0.359062   -0.324554 0.000198231
       32320   -0.358898   -0.324555 0.000198228
       32321   -0.358691   -0.324556 0.000198225
       32322   -0.358441   -0.324557 0.000198221
       32323   -0.358147   -0.324558 0.000198218
       32324   -0.357805   -0.324559 0.000198215
       32325   -0.357416    -0.32456 0.000198211
       32326   -0.356977   -0.324561 0.000198207
       32327   -0.356492   -0.324562 0.000198204
       32328   -0.355953   -0.324563   0.0001982
       32329   -0.355359   -0.324564 0.000198196
       32330   -0.354721   -0.324565 0.000198192
       32331   -0.354024   -0.324566 0.000198188
       32332    -0.35328   -0.324567 0.000198184
       32333   -0.352472   -0.324568  0.00019818
       32334   -0.351611   -0.324568 0.000198175
       32335   -0.350692   -0.324569 0.000198171
       32336   -0.349719    -0.32457 0.000198166
       32337   -0.348694   -0.324571 0.000198162
       32338   -0.347606   -0.324571 0.000198157
       32339    -0.34647   -0.324572 0.000198152
       32340   -0.345277   -0.324573 0.000198147
       32341   -0.344033   -0.324573 0.000198141
       32342   -0.342727   -0.324574 0.000198136
       32343   -0.341375   -0.324574 0.000198131
       32344   -0.339978   -0.324575 0.000198125
       32345   -0.338535   -0.324575 0.000198119
       32346   -0.337047   -0.324576 0.000198114
       32347   -0.335512   -0.324576 0.000198108
       32348   -0.333941   -0.324576 0.000198102
       32349   -0.332332   -0.324577 0.000198096
       32350   -0.330692   -0.324577  0.00019809
       32351   -0.329026   -0.324577 0.000198084
       32352   -0.327337   -0.324577 0.000198078
       32353   -0.325635   -0.324577 0.000198072
       32354   -0.323919   -0.324577 0.000198066
       32355   -0.322203   -0.324577 0.000198059
       32356   -0.320489   -0.324577 0.000198053
       32357   -0.318783   -0.324577 0.000198047
       32358   -0.317091   -0.324576 0.000198041
       32359    -0.31542   -0.324576 0.000198035
       32360   -0.313782   -0.324576  0.00019803
       32361   -0.312183   -0.324575 0.000198024
       32362   -0.310636   -0.324575 0.000198018
       32363   -0.309139   -0.324575 0.000198013
       32364   -0.307706   -0.324574 0.000198007
       32365   -0.306344   -0.324573 0.000198002
       32366    -0.30506   -0.324573 0.000197997
       32367   -0.303863   -0.324572 0.000197992
       32368   -0.302761   -0.324572 0.000197987
       32369   -0.301757   -0.324571 0.000197982
       32370   -0.300853    -0.32457 0.000197977
       32371   -0.300064   -0.324569 0.000197972
       32372    -0.29939   -0.324569 0.000197968
       32373   -0.298836   -0.324568 0.000197963
       32374   -0.298403   -0.324567 0.000197959
       32375   -0.298086   -0.324566 0.000197954
       32376   -0.297894   -0.324565  0.00019795
       32377   -0.297822   -0.324564 0.000197946
       32378   -0.297871   -0.324564 0.000197941
       32379   -0.298034   -0.324563 0.000197937
       32380   -0.298309   -0.324562 0.000197932
       32381   -0.298696   -0.324561 0.000197928
       32382   -0.299184    -0.32456 0.000197923
       32383   -0.299771    -0.32456 0.000197919
       32384   -0.300447   -0.324559 0.000197914
       32385   -0.301197   -0.324558 0.000197909
       32386   -0.302025   -0.324558 0.000197904
       32387   -0.302914   -0.324557 0.000197899
       32388    -0.30386   -0.324556 0.000197894
       32389   -0.304852   -0.324556 0.000197889
       32390   -0.305878   -0.324555 0.000197884
       32391   -0.306933   -0.324554 0.000197878
       32392   -0.308004   -0.324554 0.000197873
       32393   -0.309084   -0.324554 0.000197867
       32394   -0.310161   -0.324553 0.000197862
       32395   -0.311234   -0.324553 0.000197856
       32396   -0.312286   -0.324552  0.00019785
       32397   -0.313317   -0.324552 0.000197845
       32398   -0.314322   -0.324552 0.000197839
       32399   -0.315285   -0.324551 0.000197833
       32400   -0.316205   -0.324551 0.000197827
       32401   -0.317078   -0.324551 0.000197821
       32402   -0.317889   -0.324551 0.000197815
       32403    -0.31864    -0.32455 0.000197809
       32404   -0.319329    -0.32455 0.000197803
       32405   -0.319952    -0.32455 0.000197797
       32406   -0.320507    -0.32455 0.000197791
       32407    -0.32098    -0.32455 0.000197785
       32408   -0.321389    -0.32455 0.000197779
       32409   -0.321721    -0.32455 0.000197772
       32410   -0.321974    -0.32455 0.000197766
       32411   -0.322154    -0.32455  0.00019776
       32412   -0.322256    -0.32455 0.000197754
       32413   -0.322281   -0.324549 0.000197748
       32414   -0.322235   -0.324549 0.000197742
       32415   -0.322123   -0.324549 0.000197736
       32416   -0.321934   -0.324549  0.00019773
       32417   -0.321684   -0.324549 0.000197724
       32418   -0.321371   -0.324549 0.000197718
       32419   -0.320999   -0.324549 0.000197712
       32420   -0.320575   -0.324549 0.000197706
       32421   -0.320098   -0.324549 0.000197699
       32422   -0.319573   -0.324548 0.000197693
       32423   -0.319012   -0.324548 0.000197687
       32424   -0.318415   -0.324548 0.000197681
       32425   -0.317792   -0.324548 0.000197675
       32426   -0.317145   -0.324548 0.000197669
       32427   -0.316481   -0.324547 0.000197664
       32428   -0.315809   -0.324547 0.000197658
       32429   -0.315132   -0.324547 0.000197652
       32430   -0.314461   -0.324547 0.000197646
       32431   -0.313797   -0.324546  0.00019764
       32432   -0.313155   -0.324546 0.000197634
       32433   -0.312536   -0.324546 0.000197629
       32434   -0.311948   -0.324545 0.000197623
       32435   -0.311394   -0.324545 0.000197617
       32436    -0.31088   -0.324544 0.000197612
       32437   -0.310416   -0.324544 0.000197606
       32438       -0.31   -0.324543   0.0001976
       32439   -0.309643   -0.324543 0.000197595
       32440   -0.309341   -0.324542 0.000197589
       32441     -0.3091   -0.324542 0.000197584
       32442   -0.308924   -0.324542 0.000197578
       32443   -0.308807   -0.324541 0.000197573
       32444   -0.308757   -0.324541 0.000197567
       32445   -0.308773    -0.32454 0.000197562
       32446   -0.308848    -0.32454 0.000197556
       32447   -0.308992   -0.324539 0.000197551
       32448   -0.309191   -0.324539 0.000197545
       32449   -0.309449   -0.324538  0.00019754
       32450   -0.309758   -0.324538 0.000197534
       32451   -0.310119   -0.324537 0.000197529
       32452   -0.310528   -0.324537 0.000197523
       32453   -0.310983   -0.324536 0.000197517
       32454   -0.311477   -0.324536 0.000197512
       32455   -0.312004   -0.324536 0.000197506
       32456   -0.312569   -0.324535   0.0001975
