#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       49836     1.96987     1.96778   0.0001403
       49837     1.96734     1.96778 0.000140298
       49838     1.96488     1.96778 0.000140295
       49839     1.96252     1.96778 0.000140292
       49840     1.96026     1.96778 0.000140289
       49841     1.95812     1.96778 0.000140287
       49842     1.95611     1.96778 0.000140284
       49843     1.95424     1.96778 0.000140281
       49844     1.95253     1.96777 0.000140279
       49845     1.95097     1.96777 0.000140277
       49846     1.94959     1.96777 0.000140274
       49847     1.94838     1.96777 0.000140272
       49848     1.94735     1.96777  0.00014027
       49849      1.9465     1.96777 0.000140268
       49850     1.94583     1.96777 0.000140265
       49851     1.94533     1.96777 0.000140263
       49852     1.94501     1.96777 0.000140261
       49853     1.94486     1.96777 0.000140259
       49854     1.94487     1.96777 0.000140257
       49855     1.94503     1.96777 0.000140255
       49856     1.94533     1.96777 0.000140253
       49857     1.94576     1.96777 0.000140251
       49858      1.9463     1.96777 0.000140249
       49859     1.94696     1.96777 0.000140246
       49860      1.9477     1.96777 0.000140244
       49861     1.94853     1.96777 0.000140242
       49862     1.94943     1.96777  0.00014024
       49863     1.95038     1.96777 0.000140237
       49864     1.95139     1.96777 0.000140235
       49865     1.95243     1.96777 0.000140232
       49866      1.9535     1.96777  0.00014023
       49867      1.9546     1.96777 0.000140227
       49868     1.95571     1.96777 0.000140225
       49869     1.95683     1.96777 0.000140222
       49870     1.95795     1.96777 0.000140219
       49871     1.95908     1.96776 0.000140217
       49872      1.9602     1.96776 0.000140214
       49873     1.96132     1.96776 0.000140211
       49874     1.96243     1.96776 0.000140208
       49875     1.96354     1.96776 0.000140206
       49876     1.96463     1.96776 0.000140203
       49877     1.96571     1.96776   0.0001402
       49878     1.96678     1.96776 0.000140197
       49879     1.96784     1.96776 0.000140194
       49880     1.96889     1.96776 0.000140192
       49881     1.96992     1.96776 0.000140189
       49882     1.97094     1.96776 0.000140186
       49883     1.97195     1.96776 0.000140183
       49884     1.97294     1.96776  0.00014018
       49885     1.97392     1.96776 0.000140178
       49886     1.97489     1.96776 0.000140175
       49887     1.97585     1.96777 0.000140172
       49888      1.9768     1.96777  0.00014017
       49889     1.97773     1.96777 0.000140167
       49890     1.97866     1.96777 0.000140164
       49891     1.97957     1.96777 0.000140162
       49892     1.98047     1.96777 0.000140159
       49893     1.98136     1.96777 0.000140156
       49894     1.98223     1.96777 0.000140154
       49895      1.9831     1.96777 0.000140152
       49896     1.98395     1.96777 0.000140149
       49897     1.98479     1.96777 0.000140147
       49898     1.98562     1.96777 0.000140144
       49899     1.98644     1.96777 0.000140142
       49900     1.98724     1.96777  0.00014014
       49901     1.98803     1.96777 0.000140138
       49902      1.9888     1.96777 0.000140135
       49903     1.98956     1.96777 0.000140133
       49904     1.99031     1.96777 0.000140131
       49905     1.99104     1.96777 0.000140129
       49906     1.99175     1.96777 0.000140127
       49907     1.99244     1.96777 0.000140125
       49908     1.99312     1.96777 0.000140123
       49909     1.99378     1.96777 0.000140121
       49910     1.99442     1.96777  0.00014012
       49911     1.99505     1.96777 0.000140118
       49912     1.99565     1.96777 0.000140116
       49913     1.99624     1.96778 0.000140115
       49914     1.99681     1.96778 0.000140113
       49915     1.99736     1.96778 0.000140111
       49916      1.9979     1.96778  0.00014011
       49917     1.99841     1.96778 0.000140108
       49918     1.99892     1.96778 0.000140107
       49919      1.9994     1.96778 0.000140106
       49920     1.99988     1.96778 0.000140104
       49921     2.00034     1.96778 0.000140103
       49922     2.00078     1.96778 0.000140102
       49923     2.00122     1.96778 0.000140101
       49924     2.00164     1.96778 0.000140099
       49925     2.00206     1.96778 0.000140098
       49926     2.00247     1.96778 0.000140097
       49927     2.00286     1.96778 0.000140096
       49928     2.00325     1.96778 0.000140095
       49929     2.00364     1.96779 0.000140094
       49930     2.00402     1.96779 0.000140093
       49931     2.00439     1.96779 0.000140092
       49932     2.00475     1.96779 0.000140092
       49933     2.00512     1.96779 0.000140091
       49934     2.00547     1.96779  0.00014009
       49935     2.00582     1.96779 0.000140089
       49936     2.00616     1.96779 0.000140089
       49937      2.0065     1.96779 0.000140088
       49938     2.00683     1.96779 0.000140087
       49939     2.00716     1.96779 0.000140087
       49940     2.00747     1.96779 0.000140086
       49941     2.00778     1.96779 0.000140086
       49942     2.00807      1.9678 0.000140085
       49943     2.00836      1.9678 0.000140085
       49944     2.00863      1.9678 0.000140084
       49945     2.00889      1.9678 0.000140084
       49946     2.00914      1.9678 0.000140084
       49947     2.00936      1.9678 0.000140083
       49948     2.00958      1.9678 0.000140083
       49949     2.00977      1.9678 0.000140083
       49950     2.00994      1.9678 0.000140082
       49951     2.01009      1.9678 0.000140082
       49952     2.01022      1.9678 0.000140082
       49953     2.01032      1.9678 0.000140082
       49954      2.0104     1.96781 0.000140081
       49955     2.01045     1.96781 0.000140081
       49956     2.01048     1.96781 0.000140081
       49957     2.01047     1.96781 0.000140081
       49958     2.01044     1.96781 0.000140081
       49959     2.01038     1.96781  0.00014008
       49960     2.01028     1.96781  0.00014008
       49961     2.01015     1.96781  0.00014008
       49962     2.00999     1.96781  0.00014008
       49963      2.0098     1.96781 0.000140079
       49964     2.00958     1.96781 0.000140079
       49965     2.00932     1.96781 0.000140079
       49966     2.00903     1.96782 0.000140078
       49967     2.00871     1.96782 0.000140078
       49968     2.00835     1.96782 0.000140077
       49969     2.00796     1.96782 0.000140077
       49970     2.00755     1.96782 0.000140076
       49971      2.0071     1.96782 0.000140076
       49972     2.00662     1.96782 0.000140075
       49973     2.00611     1.96782 0.000140074
       49974     2.00558     1.96782 0.000140074
       49975     2.00502     1.96782 0.000140073
       49976     2.00443     1.96782 0.000140072
       49977     2.00383     1.96782 0.000140071
       49978      2.0032     1.96783  0.00014007
       49979     2.00255     1.96783 0.000140069
       49980     2.00189     1.96783 0.000140068
       49981     2.00121     1.96783 0.000140067
       49982     2.00051     1.96783 0.000140065
       49983     1.99981     1.96783 0.000140064
       49984      1.9991     1.96783 0.000140063
       49985     1.99839     1.96783 0.000140061
       49986     1.99767     1.96783  0.00014006
       49987     1.99696     1.96783 0.000140058
       49988     1.99625     1.96783 0.000140056
       49989     1.99555     1.96783 0.000140055
       49990     1.99486     1.96783 0.000140053
       49991     1.99419     1.96783 0.000140051
       49992     1.99354     1.96783 0.000140049
       49993      1.9929     1.96783 0.000140047
       49994      1.9923     1.96783 0.000140045
       49995     1.99172     1.96783 0.000140043
       49996     1.99117     1.96784 0.000140041
       49997     1.99065     1.96784 0.000140039
       49998     1.99018     1.96784 0.000140037
       49999     1.98974     1.96784 0.000140035
       50000     1.98934     1.96784 0.000140033
       50001     1.98898     1.96784 0.000140031
       50002     1.98865     1.96784 0.000140029
       50003     1.98837     1.96784 0.000140026
       50004     1.98813     1.96784 0.000140024
       50005     1.98792     1.96784 0.000140022
       50006     1.98775     1.96784  0.00014002
       50007     1.98761     1.96784 0.000140018
       50008      1.9875     1.96784 0.000140015
       50009     1.98741     1.96784 0.000140013
       50010     1.98735     1.96784 0.000140011
       50011     1.98729     1.96784 0.000140008
       50012     1.98725     1.96784 0.000140006
       50013     1.98722     1.96784 0.000140004
       50014     1.98719     1.96784 0.000140002
       50015     1.98715     1.96784 0.000139999
       50016     1.98711     1.96784 0.000139997
       50017     1.98706     1.96784 0.000139995
       50018       1.987     1.96784 0.000139993
       50019     1.98691     1.96784  0.00013999
       50020     1.98681     1.96785 0.000139988
       50021     1.98668     1.96785 0.000139986
       50022     1.98653     1.96785 0.000139983
       50023     1.98635     1.96785 0.000139981
       50024     1.98615     1.96785 0.000139979
       50025     1.98593     1.96785 0.000139977
       50026     1.98568     1.96785 0.000139974
       50027      1.9854     1.96785 0.000139972
       50028     1.98511     1.96785 0.000139969
       50029      1.9848     1.96785 0.000139967
       50030     1.98447     1.96785 0.000139965
       50031     1.98413     1.96785 0.000139962
       50032     1.98379     1.96785  0.00013996
       50033     1.98344     1.96785 0.000139957
       50034     1.98309     1.96785 0.000139955
       50035     1.98275     1.96785 0.000139952
       50036     1.98243     1.96785  0.00013995
       50037     1.98212     1.96785 0.000139947
       50038     1.98183     1.96785 0.000139945
       50039     1.98157     1.96785 0.000139942
       50040     1.98135     1.96785  0.00013994
       50041     1.98117     1.96785 0.000139937
       50042     1.98102     1.96785 0.000139935
       50043     1.98093     1.96785 0.000139932
       50044     1.98089     1.96785  0.00013993
       50045      1.9809     1.96785 0.000139927
       50046     1.98097     1.96785 0.000139925
       50047     1.98111     1.96785 0.000139922
       50048      1.9813     1.96785 0.000139919
       50049     1.98156     1.96785 0.000139917
       50050     1.98189     1.96785 0.000139914
       50051     1.98227     1.96785 0.000139912
       50052     1.98272     1.96785 0.000139909
       50053     1.98323     1.96786 0.000139907
       50054      1.9838     1.96786 0.000139905
       50055     1.98443     1.96786 0.000139902
       50056      1.9851     1.96786   0.0001399
       50057     1.98583     1.96786 0.000139897
       50058      1.9866     1.96786 0.000139895
       50059      1.9874     1.96786 0.000139893
       50060     1.98824     1.96786 0.000139891
       50061      1.9891     1.96786 0.000139889
       50062     1.98999     1.96786 0.000139886
       50063      1.9909     1.96786 0.000139884
       50064     1.99181     1.96786 0.000139882
       50065     1.99273     1.96786  0.00013988
       50066     1.99365     1.96786 0.000139879
       50067     1.99457     1.96786 0.000139877
       50068     1.99548     1.96786 0.000139875
       50069     1.99637     1.96786 0.000139874
       50070     1.99725     1.96786 0.000139872
       50071      1.9981     1.96786  0.00013987
       50072     1.99894     1.96786 0.000139869
       50073     1.99974     1.96786 0.000139868
       50074     2.00051     1.96787 0.000139866
       50075     2.00125     1.96787 0.000139865
       50076     2.00196     1.96787 0.000139864
       50077     2.00263     1.96787 0.000139863
       50078     2.00326     1.96787 0.000139862
       50079     2.00385     1.96787 0.000139861
       50080      2.0044     1.96787  0.00013986
       50081     2.00492     1.96787 0.000139859
       50082     2.00539     1.96787 0.000139859
       50083     2.00582     1.96787 0.000139858
       50084     2.00621     1.96787 0.000139857
       50085     2.00656     1.96787 0.000139856
       50086     2.00687     1.96787 0.000139856
       50087     2.00714     1.96787 0.000139855
       50088     2.00737     1.96788 0.000139855
       50089     2.00757     1.96788 0.000139854
       50090     2.00772     1.96788 0.000139854
       50091     2.00784     1.96788 0.000139853
       50092     2.00792     1.96788 0.000139853
       50093     2.00797     1.96788 0.000139852
       50094     2.00798     1.96788 0.000139852
       50095     2.00795     1.96788 0.000139851
       50096      2.0079     1.96788 0.000139851
       50097     2.00781     1.96788  0.00013985
       50098     2.00769     1.96788 0.000139849
       50099     2.00754     1.96788 0.000139849
       50100     2.00737     1.96789 0.000139848
       50101     2.00716     1.96789 0.000139848
       50102     2.00693     1.96789 0.000139847
       50103     2.00667     1.96789 0.000139847
       50104     2.00639     1.96789 0.000139846
       50105     2.00608     1.96789 0.000139845
       50106     2.00574     1.96789 0.000139844
       50107     2.00539     1.96789 0.000139844
       50108     2.00501     1.96789 0.000139843
       50109     2.00461     1.96789 0.000139842
       50110      2.0042     1.96789 0.000139841
       50111     2.00376     1.96789  0.00013984
       50112      2.0033     1.96789 0.000139839
       50113     2.00283     1.96789 0.000139838
       50114     2.00234      1.9679 0.000139837
       50115     2.00184      1.9679 0.000139836
       50116     2.00132      1.9679 0.000139834
       50117     2.00078      1.9679 0.000139833
       50118     2.00023      1.9679 0.000139832
       50119     1.99967      1.9679 0.000139831
       50120      1.9991      1.9679 0.000139829
       50121     1.99851      1.9679 0.000139828
       50122     1.99792      1.9679 0.000139826
       50123     1.99731      1.9679 0.000139825
       50124      1.9967      1.9679 0.000139823
       50125     1.99607      1.9679 0.000139821
       50126     1.99544      1.9679  0.00013982
       50127      1.9948      1.9679 0.000139818
       50128     1.99415      1.9679 0.000139816
       50129     1.99349      1.9679 0.000139814
       50130     1.99283      1.9679 0.000139812
       50131     1.99216     1.96791  0.00013981
       50132     1.99149     1.96791 0.000139808
       50133      1.9908     1.96791 0.000139806
       50134     1.99012     1.96791 0.000139804
       50135     1.98943     1.96791 0.000139802
       50136     1.98873     1.96791   0.0001398
       50137     1.98802     1.96791 0.000139798
       50138     1.98732     1.96791 0.000139796
       50139      1.9866     1.96791 0.000139793
       50140     1.98588     1.96791 0.000139791
       50141     1.98516     1.96791 0.000139789
       50142     1.98443     1.96791 0.000139786
       50143     1.98369     1.96791 0.000139784
       50144     1.98295     1.96791 0.000139781
       50145      1.9822     1.96791 0.000139779
       50146     1.98145     1.96791 0.000139776
       50147     1.98069     1.96791 0.000139774
       50148     1.97992     1.96791 0.000139771
       50149     1.97914     1.96791 0.000139768
       50150     1.97836     1.96791 0.000139766
       50151     1.97757     1.96791 0.000139763
       50152     1.97676     1.96791  0.00013976
       50153     1.97595     1.96791 0.000139758
       50154     1.97513     1.96791 0.000139755
       50155      1.9743     1.96791 0.000139752
       50156     1.97345     1.96791  0.00013975
       50157     1.97259     1.96791 0.000139747
       50158     1.97172     1.96791 0.000139744
       50159     1.97084     1.96791 0.000139741
       50160     1.96993     1.96791 0.000139739
       50161     1.96901     1.96791 0.000139736
       50162     1.96807     1.96791 0.000139733
       50163     1.96711     1.96791  0.00013973
       50164     1.96613     1.96791 0.000139727
       50165     1.96513     1.96791 0.000139725
       50166      1.9641     1.96791 0.000139722
       50167     1.96305     1.96791 0.000139719
       50168     1.96198     1.96791 0.000139716
       50169     1.96087     1.96791 0.000139714
       50170     1.95974     1.96791 0.000139711
       50171     1.95858     1.96791 0.000139708
       50172      1.9574     1.96791 0.000139706
       50173     1.95619     1.96791 0.000139703
       50174     1.95495     1.96791 0.000139701
       50175     1.95369     1.96791 0.000139698
       50176      1.9524     1.96791 0.000139696
       50177      1.9511     1.96791 0.000139693
       50178     1.94979     1.96791 0.000139691
       50179     1.94847     1.96791 0.000139689
       50180     1.94715     1.96791 0.000139686
       50181     1.94584     1.96791 0.000139684
       50182     1.94454     1.96791 0.000139682
       50183     1.94327     1.96791  0.00013968
       50184     1.94204     1.96791 0.000139679
       50185     1.94086     1.96791 0.000139677
       50186     1.93973     1.96791 0.000139675
       50187     1.93869     1.96791 0.000139674
       50188     1.93773     1.96791 0.000139672
       50189     1.93687      1.9679 0.000139671
       50190     1.93613      1.9679 0.000139669
       50191     1.93552      1.9679 0.000139668
       50192     1.93504      1.9679 0.000139667
       50193     1.93471      1.9679 0.000139666
       50194     1.93454      1.9679 0.000139664
       50195     1.93453      1.9679 0.000139663
       50196     1.93469      1.9679 0.000139662
       50197     1.93501      1.9679 0.000139661
       50198      1.9355      1.9679  0.00013966
       50199     1.93615      1.9679 0.000139658
       50200     1.93695      1.9679 0.000139657
       50201      1.9379      1.9679 0.000139655
       50202     1.93898      1.9679 0.000139654
       50203     1.94018      1.9679 0.000139652
       50204     1.94149      1.9679  0.00013965
       50205     1.94289     1.96789 0.000139648
       50206     1.94436     1.96789 0.000139646
       50207     1.94589     1.96789 0.000139644
       50208     1.94746     1.96789 0.000139642
       50209     1.94905     1.96789  0.00013964
       50210     1.95065     1.96789 0.000139637
       50211     1.95224     1.96789 0.000139635
       50212      1.9538     1.96789 0.000139632
       50213     1.95534     1.96789  0.00013963
       50214     1.95682     1.96789 0.000139627
       50215     1.95824     1.96789 0.000139625
       50216     1.95959     1.96789 0.000139622
       50217     1.96087     1.96789 0.000139619
       50218     1.96206     1.96789 0.000139616
       50219     1.96317     1.96789 0.000139614
       50220     1.96417     1.96789 0.000139611
       50221     1.96509     1.96789 0.000139608
       50222      1.9659     1.96789 0.000139605
       50223     1.96661     1.96789 0.000139603
       50224     1.96722     1.96789   0.0001396
       50225     1.96772     1.96789 0.000139597
       50226     1.96813     1.96789 0.000139594
       50227     1.96843     1.96789 0.000139592
       50228     1.96864     1.96789 0.000139589
       50229     1.96875     1.96789 0.000139586
       50230     1.96878     1.96789 0.000139583
       50231     1.96871     1.96789  0.00013958
       50232     1.96855     1.96789 0.000139578
       50233     1.96832     1.96789 0.000139575
       50234     1.96801     1.96789 0.000139572
       50235     1.96764     1.96789 0.000139569
       50236     1.96719     1.96789 0.000139567
       50237     1.96669     1.96789 0.000139564
       50238     1.96614     1.96789 0.000139561
       50239     1.96554     1.96789 0.000139558
       50240      1.9649     1.96789 0.000139555
       50241     1.96423     1.96789 0.000139553
       50242     1.96353     1.96789  0.00013955
       50243     1.96282     1.96789 0.000139547
       50244      1.9621     1.96789 0.000139544
       50245     1.96137     1.96789 0.000139542
       50246     1.96065     1.96789 0.000139539
       50247     1.95994     1.96789 0.000139536
       50248     1.95924     1.96789 0.000139534
       50249     1.95858     1.96789 0.000139531
       50250     1.95794     1.96789 0.000139528
       50251     1.95733     1.96789 0.000139526
       50252     1.95677     1.96789 0.000139523
       50253     1.95625     1.96789 0.000139521
       50254     1.95577     1.96789 0.000139518
       50255     1.95535     1.96789 0.000139515
       50256     1.95497     1.96789 0.000139513
       50257     1.95464     1.96789  0.00013951
       50258     1.95436     1.96789 0.000139508
       50259     1.95413     1.96789 0.000139505
       50260     1.95394     1.96789 0.000139503
       50261     1.95379     1.96789   0.0001395
       50262     1.95367     1.96789 0.000139498
       50263     1.95358     1.96789 0.000139495
       50264     1.95352     1.96789 0.000139493
       50265     1.95347     1.96789  0.00013949
       50266     1.95343     1.96789 0.000139488
       50267     1.95339     1.96788 0.000139486
       50268     1.95334     1.96788 0.000139483
       50269     1.95327     1.96788 0.000139481
       50270     1.95318     1.96788 0.000139478
       50271     1.95304     1.96788 0.000139476
       50272     1.95286     1.96788 0.000139473
       50273     1.95263     1.96788 0.000139471
       50274     1.95232     1.96788 0.000139468
       50275     1.95194     1.96788 0.000139466
       50276     1.95147     1.96788 0.000139464
       50277     1.95089     1.96788 0.000139461
       50278     1.95021     1.96788 0.000139459
       50279     1.94941     1.96788 0.000139457
       50280     1.94847     1.96788 0.000139454
       50281      1.9474     1.96788 0.000139452
       50282     1.94617     1.96788  0.00013945
       50283     1.94478     1.96788 0.000139448
       50284     1.94323     1.96788 0.000139446
       50285      1.9415     1.96788 0.000139444
       50286     1.93958     1.96788 0.000139443
       50287     1.93749     1.96788 0.000139441
       50288     1.93521     1.96788  0.00013944
       50289     1.93274     1.96788 0.000139439
       50290      1.9301     1.96788 0.000139438
       50291      1.9273     1.96787 0.000139438
       50292     1.92436     1.96787 0.000139438
       50293     1.92129     1.96787 0.000139438
       50294     1.91814     1.96787 0.000139439
       50295     1.91493     1.96787  0.00013944
       50296     1.91171     1.96787 0.000139442
       50297     1.90854     1.96787 0.000139444
       50298     1.90548     1.96787 0.000139447
       50299     1.90259     1.96787  0.00013945
       50300     1.89994     1.96786 0.000139454
       50301     1.89759     1.96786 0.000139458
       50302     1.89562     1.96786 0.000139462
       50303      1.8941     1.96786 0.000139467
       50304     1.89307     1.96786 0.000139472
       50305     1.89258     1.96786 0.000139478
       50306     1.89266     1.96786 0.000139483
       50307     1.89333     1.96785 0.000139488
       50308      1.8946     1.96785 0.000139493
       50309     1.89643     1.96785 0.000139497
       50310     1.89882     1.96785 0.000139501
       50311      1.9017     1.96785 0.000139505
       50312     1.90502     1.96785 0.000139508
       50313     1.90872     1.96785  0.00013951
       50314     1.91272     1.96784 0.000139511
       50315     1.91696     1.96784 0.000139512
       50316     1.92137     1.96784 0.000139512
       50317     1.92587     1.96784 0.000139512
       50318      1.9304     1.96784 0.000139511
       50319     1.93491     1.96784  0.00013951
       50320     1.93935     1.96784 0.000139509
       50321     1.94368     1.96784 0.000139507
       50322     1.94786     1.96784 0.000139504
       50323     1.95187     1.96784 0.000139502
       50324     1.95568     1.96784 0.000139499
       50325     1.95929     1.96784 0.000139497
       50326     1.96269     1.96784 0.000139494
       50327     1.96587     1.96784 0.000139491
       50328     1.96884     1.96784 0.000139488
       50329     1.97159     1.96784 0.000139486
       50330     1.97413     1.96784 0.000139483
       50331     1.97646     1.96784  0.00013948
       50332      1.9786     1.96784 0.000139478
       50333     1.98056     1.96784 0.000139475
       50334     1.98233     1.96784 0.000139473
       50335     1.98394     1.96784  0.00013947
       50336     1.98538     1.96784 0.000139468
       50337     1.98667     1.96784 0.000139466
       50338     1.98782     1.96784 0.000139463
       50339     1.98884     1.96784 0.000139461
       50340     1.98972     1.96784 0.000139459
       50341     1.99048     1.96784 0.000139457
       50342     1.99113     1.96784 0.000139455
       50343     1.99166     1.96784 0.000139453
       50344      1.9921     1.96784 0.000139451
       50345     1.99243     1.96784 0.000139449
       50346     1.99268     1.96784 0.000139447
       50347     1.99283     1.96785 0.000139446
       50348     1.99289     1.96785 0.000139444
       50349     1.99288     1.96785 0.000139442
       50350     1.99278     1.96785  0.00013944
       50351     1.99262     1.96785 0.000139438
       50352     1.99237     1.96785 0.000139436
       50353     1.99206     1.96785 0.000139434
       50354     1.99168     1.96785 0.000139432
       50355     1.99123     1.96785  0.00013943
       50356     1.99073     1.96785 0.000139428
       50357     1.99016     1.96785 0.000139426
       50358     1.98953     1.96785 0.000139424
       50359     1.98885     1.96785 0.000139422
       50360     1.98811     1.96785  0.00013942
       50361     1.98732     1.96785 0.000139417
       50362     1.98648     1.96785 0.000139415
       50363     1.98559     1.96785 0.000139413
       50364     1.98466     1.96785  0.00013941
       50365     1.98369     1.96785 0.000139408
       50366     1.98267     1.96785 0.000139406
       50367     1.98162     1.96785 0.000139403
       50368     1.98054     1.96785 0.000139401
       50369     1.97942     1.96785 0.000139398
       50370     1.97828     1.96785 0.000139395
       50371     1.97711     1.96785 0.000139393
       50372     1.97592     1.96785  0.00013939
       50373     1.97471     1.96785 0.000139387
       50374     1.97349     1.96785 0.000139385
       50375     1.97225     1.96785 0.000139382
       50376     1.97101     1.96786 0.000139379
       50377     1.96976     1.96786 0.000139376
       50378     1.96852     1.96786 0.000139374
       50379     1.96728     1.96786 0.000139371
       50380     1.96605     1.96786 0.000139368
       50381     1.96482     1.96785 0.000139365
       50382     1.96362     1.96785 0.000139363
       50383     1.96243     1.96785  0.00013936
       50384     1.96127     1.96785 0.000139357
       50385     1.96013     1.96785 0.000139354
       50386     1.95902     1.96785 0.000139352
       50387     1.95794     1.96785 0.000139349
       50388      1.9569     1.96785 0.000139347
       50389      1.9559     1.96785 0.000139344
       50390     1.95493     1.96785 0.000139342
       50391     1.95401     1.96785 0.000139339
       50392     1.95313     1.96785 0.000139337
       50393      1.9523     1.96785 0.000139334
       50394     1.95152     1.96785 0.000139332
       50395     1.95078     1.96785 0.000139329
       50396     1.95009     1.96785 0.000139327
       50397     1.94946     1.96785 0.000139325
       50398     1.94887     1.96785 0.000139323
       50399     1.94833     1.96785  0.00013932
       50400     1.94785     1.96785 0.000139318
       50401     1.94741     1.96785 0.000139316
       50402     1.94702     1.96785 0.000139314
       50403     1.94669     1.96785 0.000139312
       50404      1.9464     1.96785  0.00013931
       50405     1.94615     1.96785 0.000139307
       50406     1.94595     1.96785 0.000139305
       50407      1.9458     1.96785 0.000139303
       50408     1.94568     1.96785 0.000139301
       50409     1.94561     1.96785 0.000139299
       50410     1.94557     1.96785 0.000139297
       50411     1.94557     1.96785 0.000139295
       50412      1.9456     1.96784 0.000139293
       50413     1.94566     1.96784 0.000139291
       50414     1.94575     1.96784 0.000139289
       50415     1.94586     1.96784 0.000139287
       50416       1.946     1.96784 0.000139285
       50417     1.94615     1.96784 0.000139283
       50418     1.94632     1.96784  0.00013928
       50419      1.9465     1.96784 0.000139278
       50420     1.94669     1.96784 0.000139276
       50421     1.94688     1.96784 0.000139274
       50422     1.94707     1.96784 0.000139272
       50423     1.94726     1.96784  0.00013927
       50424     1.94744     1.96784 0.000139268
       50425      1.9476     1.96784 0.000139265
       50426     1.94775     1.96784 0.000139263
       50427     1.94788     1.96784 0.000139261
       50428     1.94798     1.96784 0.000139259
       50429     1.94805     1.96784 0.000139257
       50430     1.94809     1.96784 0.000139254
       50431     1.94809     1.96784 0.000139252
       50432     1.94804     1.96784  0.00013925
       50433     1.94796     1.96784 0.000139248
       50434     1.94783     1.96784 0.000139246
       50435     1.94765     1.96784 0.000139243
       50436     1.94742     1.96783 0.000139241
       50437     1.94714     1.96783 0.000139239
       50438     1.94681     1.96783 0.000139237
       50439     1.94643     1.96783 0.000139235
       50440     1.94599     1.96783 0.000139233
       50441     1.94552     1.96783 0.000139231
       50442       1.945     1.96783 0.000139229
       50443     1.94444     1.96783 0.000139227
       50444     1.94384     1.96783 0.000139225
       50445     1.94322     1.96783 0.000139223
       50446     1.94258     1.96783 0.000139221
       50447     1.94192     1.96783 0.000139219
       50448     1.94126     1.96783 0.000139217
       50449     1.94061     1.96783 0.000139216
       50450     1.93997     1.96783 0.000139214
       50451     1.93935     1.96783 0.000139212
       50452     1.93877     1.96783 0.000139211
       50453     1.93823     1.96783 0.000139209
       50454     1.93775     1.96783 0.000139208
       50455     1.93733     1.96783 0.000139206
       50456     1.93698     1.96782 0.000139205
       50457     1.93671     1.96782 0.000139204
       50458     1.93653     1.96782 0.000139202
       50459     1.93643     1.96782 0.000139201
       50460     1.93643     1.96782 0.000139199
       50461     1.93653     1.96782 0.000139198
       50462     1.93672     1.96782 0.000139197
       50463       1.937     1.96782 0.000139195
       50464     1.93737     1.96782 0.000139194
       50465     1.93783     1.96782 0.000139192
       50466     1.93838     1.96782 0.000139191
       50467     1.93899     1.96782 0.000139189
       50468     1.93966     1.96782 0.000139187
       50469      1.9404     1.96782 0.000139186
       50470     1.94117     1.96782 0.000139184
       50471     1.94198     1.96782 0.000139182
       50472     1.94281     1.96782  0.00013918
       50473     1.94365     1.96781 0.000139178
       50474     1.94449     1.96781 0.000139176
       50475     1.94532     1.96781 0.000139174
       50476     1.94613     1.96781 0.000139172
       50477      1.9469     1.96781  0.00013917
       50478     1.94764     1.96781 0.000139168
       50479     1.94833     1.96781 0.000139166
       50480     1.94895     1.96781 0.000139163
       50481     1.94952     1.96781 0.000139161
       50482     1.95001     1.96781 0.000139159
       50483     1.95042     1.96781 0.000139157
       50484     1.95076     1.96781 0.000139154
       50485     1.95101     1.96781 0.000139152
       50486     1.95117     1.96781 0.000139149
       50487     1.95123     1.96781 0.000139147
       50488      1.9512     1.96781 0.000139145
       50489     1.95108     1.96781 0.000139142
       50490     1.95086     1.96781  0.00013914
       50491     1.95054     1.96781 0.000139138
       50492     1.95013     1.96781 0.000139135
       50493     1.94962     1.96781 0.000139133
       50494     1.94901     1.96781 0.000139131
       50495     1.94831     1.96781 0.000139129
       50496     1.94752     1.96781 0.000139126
       50497     1.94665     1.96781 0.000139124
       50498     1.94569     1.96781 0.000139122
       50499     1.94465     1.96781  0.00013912
       50500     1.94354      1.9678 0.000139118
       50501     1.94236      1.9678 0.000139116
       50502     1.94112      1.9678 0.000139115
       50503     1.93983      1.9678 0.000139113
       50504      1.9385      1.9678 0.000139112
       50505     1.93714      1.9678  0.00013911
       50506     1.93576      1.9678 0.000139109
       50507     1.93437      1.9678 0.000139108
       50508     1.93298      1.9678 0.000139107
       50509     1.93162      1.9678 0.000139106
       50510     1.93029      1.9678 0.000139105
       50511       1.929      1.9678 0.000139104
       50512     1.92779      1.9678 0.000139104
       50513     1.92664      1.9678 0.000139103
       50514      1.9256      1.9678 0.000139103
       50515     1.92465     1.96779 0.000139103
       50516     1.92383     1.96779 0.000139103
       50517     1.92313     1.96779 0.000139103
       50518     1.92257     1.96779 0.000139103
       50519     1.92216     1.96779 0.000139103
       50520      1.9219     1.96779 0.000139104
       50521     1.92178     1.96779 0.000139104
       50522     1.92182     1.96779 0.000139104
       50523     1.92201     1.96779 0.000139104
       50524     1.92234     1.96779 0.000139104
       50525     1.92281     1.96779 0.000139104
       50526      1.9234     1.96778 0.000139104
       50527     1.92412     1.96778 0.000139104
       50528     1.92493     1.96778 0.000139104
       50529     1.92585     1.96778 0.000139104
       50530     1.92684     1.96778 0.000139104
       50531      1.9279     1.96778 0.000139103
       50532     1.92901     1.96778 0.000139102
       50533     1.93017     1.96778 0.000139102
